image_index,pt1,pt2,pt3,pt4,pt5,pt6,pt7
23,-0.3658694916135449,0.19661370109931187,0.7687566696212034,0.9690937103868713,0.8531866263336729,0.4175961581427803,-0.13382643573939623
24,-0.30136411489697656,0.2477191536380854,0.7907787499370589,0.9482762077537668,0.8058403283048807,0.3667312719704523,-0.1771591428029332
25,-0.4261484205425149,0.12026349735984443,0.7110462836665303,0.9444054870522229,0.8727433418453385,0.4820806250827925,-0.048886963567613795
26,-0.3976418049539048,0.1444135626655738,0.7498842057958108,0.9472617869468154,0.8556396906392376,0.45643670997500063,-0.0784775812142422
27,-0.22037039337053732,0.3782762917154263,0.854086881770536,0.9554030469294359,0.7719814661436428,0.30507394715322156,-0.24022082377149612
28,-0.3149565980535688,0.22697271567494992,0.7707865220220165,0.948535083578546,0.8249055054781018,0.3966257896602494,-0.1403252345439714
29,-0.12130808832448026,0.39913245895097416,0.8541545916019526,0.9587212094051762,0.783048735372742,0.3357054643532207,-0.20002417472969614
30,-0.3396260113750753,0.19940464445510164,0.7349601805791286,0.9372116894082763,0.8302066773942489,0.41772761916919166,-0.11358970164009752
31,-0.1709076497933092,0.35959190653806083,0.8267884718354723,0.9216406340944325,0.717216602672343,0.2340765092940189,-0.3024447325993147
32,-0.3103856715066263,0.20952075368719436,0.7659856856778005,0.9287521693799687,0.7994733358998429,0.35859421448475937,-0.18680413041024935
33,-0.2658947245183364,0.26250514241162426,0.7951811769256678,0.9408083097721782,0.8058631306306401,0.3792290972842465,-0.1524388690002345
34,-0.15167670288678947,0.38946510969970194,0.865829092773541,0.9578152856972766,0.776925233636858,0.33547118377321117,-0.18642036861242517
35,-0.2294122612459426,0.3460074414589487,0.8664890443833815,0.9925718303855284,0.8033485597593639,0.31137634994913577,-0.2592892592183743
36,-0.12390013628022145,0.43335215072961053,0.8903304939985635,0.9639067964366568,0.7340184783672699,0.21884993043522027,-0.33858309463016
37,-0.5155591854180145,0.014936016892225235,0.6479733783773947,0.9254143565157489,0.9049741362408907,0.5644316239259484,0.04732364205392292
38,-0.2568879253824484,0.34221650781510626,0.8502966447165508,0.9701134039378589,0.7837198892261492,0.2916451770074271,-0.2747630988836013
39,-0.3838983856204279,0.17667287245877006,0.7519660709953182,0.9473211201964444,0.8239854858131999,0.3825713237844859,-0.16859725907522094
40,-0.291549588231777,0.2821633700943622,0.839322835275337,0.9995403965720262,0.8494531183988325,0.3791563980925512,-0.18983621946905804
41,-0.3743029714288496,0.19891516476131588,0.7792130374260084,0.9775777714032126,0.8502257512367668,0.385852486739789,-0.18759305380483815
42,-0.30169887980341437,0.27607124287512996,0.824906686735422,0.9809884351716742,0.8109114687386398,0.31940996803527355,-0.2544366974233412
43,-0.126039907921075,0.4199284025170362,0.868997677807033,0.9345834978158107,0.6945820206311459,0.17678294547114048,-0.36925851544488586
44,0.01725228282302771,0.548119085606734,0.9212537766011921,0.9263130436492502,0.6456720140508454,0.1301105307585837,-0.3922242615467181
45,-0.08383830932198821,0.43150270229449217,0.8720184453966837,0.9585403575465481,0.7751515789105179,0.31532189238276165,-0.22686573084572648
46,-0.20592449286411596,0.3455394181264144,0.8534732201602038,1.0,0.85258535063094,0.396315314150939,-0.16366096054572565
47,-0.2978893582074351,0.2500189870049079,0.806013188538681,0.9793544032366812,0.8460134602530647,0.390545679221753,-0.1808415054852568
48,-0.12166764796212415,0.459597921667535,0.9158384712862333,0.9802637514366326,0.7318635995687737,0.20108251392224763,-0.3596770351072869
49,-0.3489979796814874,0.21312451055435733,0.7994968078625471,0.9879256428962382,0.8718800225288483,0.4268326825831654,-0.13267808187539998
50,-0.3093495700915183,0.2759871038039572,0.8281477328256677,0.9730521151288021,0.81380680241165,0.3484166430903439,-0.21708101227478738
