slice,cluster_in_slice,global_cluster_index,status,point_source,selection_method,selected_y,selected_x,raw_peak_y,raw_peak_x,selected_global_x,latitude,longitude,amplitude_K,target_wavelength_km,target_dominant_angle_deg,target_bearing_deg,target_true_angle_deg,temperature_K,u_navgem_m_per_s,v_navgem_m_per_s,NN_or_N2_navgem,intrinsic_speed_c_minus_w_m_per_s,m2_1_per_m2,lambda_z_km,New_MF_m2_s2,New_MF_u_m2_s2,New_MF_v_m2_s2,MF_m2_s2,MFz_m2_s2,MFm_m2_s2,finite_pixels,phase_speed_m_per_s,phase_speed_error_m_per_s,phase_direction,phase_avg_wavelength_km,phase_avg_wavelength_error_km,phase_avg_angle_deg,phase_avg_angle_error_deg,phase_closest_frame,phase_closest_distance_km,phase_fit_sse,excluded_from_mf_sums_sse_gt_threshold,phase_summary_csv,phase_output_dir,plot_path,file,orbit_tag,orbit_id,version
4,8,10,ok,saved representative point,0,94,394,94,394,2794,44.11590576171875,-96.04102325439453,1.960227131843567,33.941123962402344,149.99999734394112,329.6275329589844,119.6275405883789,177.42999267578125,9.947860717773438,-45.2330322265625,0.0006864743772894144,113.25935061571758,5.3515082261992286e-08,27.160750723752244,6.447536983116611,-3.1874017847412883,5.604569832849306,4.0739569664001465,0.9956405162811279,3.0783162117004395,10880,-69.0223780138773,11.288713743705946,-1,30.299708112881756,4.955562836959876,113.33314829675548,10.517020294194035,668,109.4321592762348,0.07125883161319162,False,AWE\01771\remap85_from_l7a\slice_004\cluster_008_global_00010\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_008_global_00010,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_008_global_00010_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,9,11,ok,saved representative point,1,224,598,226,598,2998,44.12006759643555,-90.06041717529297,1.695275068283081,33.941123962402344,139.99999934239548,325.48602294921875,105.48600769042969,189.39999389648438,-2.7029190063476562,-30.190847396850586,0.0006708765868097544,75.57467311206739,1.1746002279229123e-07,18.333054435356587,2.923010008792622,-0.780453270640733,2.816891940392465,2.674103021621704,0.19063852727413177,2.483464479446411,4748,-47.20157398563529,7.680195486062749,-1,30.107634842917978,4.898830731512777,101.25518932152144,9.721423579951262,723,145.96921950066235,0.02874664352391257,False,AWE\01771\remap85_from_l7a\slice_004\cluster_009_global_00011\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_009_global_00011,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_009_global_00011_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,10,12,ok,saved representative point,0,146,36,146,36,2436,47.82114791870117,-103.57211303710938,1.8231981992721558,67.88224792480469,90.00000250447816,335.1167907714844,65.11680603027344,184.42999267578125,-12.161747932434082,-38.24017333984375,0.0003749071911443025,-113.39517328156231,2.915644921151722e-08,36.79701179347424,6.402965107839175,-2.694175260500152,-5.808561081534297,1.6309188604354858,0.2887496054172516,1.3421692848205566,14136,153.20270912224436,29.17192135450451,1,69.17047731581049,13.171018553596717,67.18039220919603,11.170118256759867,577,8.810285474813325,1.441490080171002,True,AWE\01771\remap85_from_l7a\slice_004\cluster_010_global_00012\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_150x150\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_010_global_00012,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_010_global_00012_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,11,13,ok,saved representative point,0,140,82,140,82,2482,47.3765754699707,-102.5448226928711,1.8123170137405396,28.540969848632812,109.99999850756943,334.36572265625,84.36573028564453,183.92999267578125,-8.539267539978027,-37.251007080078125,0.00040598376654088497,-53.328306688276484,1.4275557596681924e-07,16.629658394658154,6.31412335197666,-0.6199099312269656,-6.283618812526994,3.8537044525146484,0.03714561089873314,3.816558837890625,1880,91.23771901428965,16.96186359217194,1,27.09760254724403,5.037673486875066,83.21507393736105,10.221640765325523,589,20.13183135888229,18.978521580227735,True,AWE\01771\remap85_from_l7a\slice_004\cluster_011_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_011_global_00013,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_011_global_00013_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,12,14,ok,saved representative point,0,180,26,180,26,2426,48.427066802978516,-103.44386291503906,1.6899135112762451,44.01619338989258,109.99999850756943,335.0162048339844,85.01618957519531,162.3800048828125,-14.780374526977539,-40.186241149902344,0.00034629934816621244,-122.42923474399709,2.310369295875579e-08,41.33702011761711,13.310144437625734,-1.1563056709147739,-13.259822854995823,2.787631034851074,0.0210386011749506,2.766592502593994,4148,163.747574474782,21.73171932781962,1,48.63302961901026,6.454320640362427,83.70664622042314,10.429493082394659,575,57.70635648142081,5.97187138625636,True,AWE\01771\remap85_from_l7a\slice_004\cluster_012_global_00014\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_012_global_00014,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_012_global_00014_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,13,15,ok,saved representative point,2,69,400,20,410,2800,43.67943572998047,-96.22464752197266,0.7280910611152649,31.124149322509766,120.00000333930423,329.77337646484375,89.77338409423828,179.7899932861328,13.021751403808594,-44.41596221923828,0.0006761432159692049,82.92482684327373,9.832626631362498e-08,20.037571923106658,0.7076087199500429,0.0027987752318394846,0.7076031849889738,0.5969346165657043,9.338105883216485e-06,0.5969253182411194,1992,-38.56071643830997,4.897810051863757,-1,27.046571884110556,3.435334814237134,93.09953640334638,7.399594323922744,671,159.87234640328083,0.06824934579560428,False,AWE\01771\remap85_from_l7a\slice_004\cluster_013_global_00015\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_013_global_00015,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_013_global_00015_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
4,14,16,ok,saved representative point,0,214,518,214,518,2918,44.764671325683594,-91.84925842285156,1.1981384754180908,26.17218589782715,139.99999934239548,326.7088623046875,106.70885467529297,185.19000244140625,-1.0074772834777832,-30.92128562927246,0.0006766123115085065,83.12967985392869,9.791014188791129e-08,20.08010726385282,2.150844394330943,-0.6183863852743421,2.0600315257617234,1.8118525743484497,0.1497698873281479,1.6620827913284302,4492,-53.803609988503034,9.86974667868446,-1,26.772225619410104,4.91110326880718,106.71464890390057,10.02109307408365,702,126.25529454610057,0.030539525519486098,False,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_014_global_00016_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,0,31,ok,saved representative point,0,152,348,152,348,3348,39.376953125,-84.40084838867188,3.0877532958984375,24.0,90.00000250447816,321.7978210449219,51.797828674316406,188.72999572753906,0.6650212407112122,-42.30625915527344,0.00045250097173266113,82.56613111077016,6.63766983662296e-08,24.387767449779226,27.238834196557853,16.845536861343795,21.405185732449905,12.635022163391113,4.83246374130249,7.802558422088623,55760,-49.73173413966811,6.812453876771608,-1,26.62819162047357,3.647637275765485,53.96128784001253,11.153077592242253,814,4.435856911599771,0.0889452369595387,False,AWE\01771\remap85_from_l7a\slice_005\cluster_000_global_00031\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_000_global_00031,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_000_global_00031_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,1,32,ok,saved representative point,0,148,74,148,74,3074,42.243988037109375,-89.59146118164062,2.382565498352051,24.0,120.00000333930423,325.1767272949219,85.17674255371094,188.74000549316406,0.11364243179559708,-28.028759002685547,0.0006587521056644619,77.08053888066955,1.1087471895891065e-07,18.869639465388886,8.618585922815328,0.7246725880417811,8.588065728037446,7.522019386291504,0.05317947641015053,7.468839645385742,44720,-49.160590853207026,8.432882420342748,-1,24.46189819208794,4.196131650415577,84.98426833660663,10.56997116390648,743,4.396515121174417,0.018946780526905717,False,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_001_global_00032_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,2,33,ok,saved representative point,0,220,22,220,22,3022,43.81951141357422,-89.62980651855469,1.598602533340454,28.540969848632812,139.99999934239548,325.1970520019531,105.19705200195312,180.63999938964844,-1.7596125602722168,-30.543102264404297,0.0006650928407907486,76.74060665626223,1.1293584790419515e-07,18.696656965519427,3.4955056528109063,-0.9163101562504288,3.3732677727072473,3.1086249351501465,0.21361583471298218,2.8950090408325195,15872,-47.72686107544231,9.061667434777796,-1,27.65829802810999,5.251346786593182,101.6765544137631,10.188634687751094,729,138.09335291733004,0.008014389887456343,False,AWE\01771\remap85_from_l7a\slice_005\cluster_002_global_00033\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_002_global_00033,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_002_global_00033_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,3,34,ok,saved representative point,0,210,140,210,140,3140,42.4581413269043,-87.43614959716797,2.2645325660705566,28.540969848632812,120.00000333930423,323.73040771484375,83.73040008544922,185.36000061035156,0.8162294030189514,-33.268890380859375,0.0006497216527350247,73.67278124362133,1.197052532224205e-07,18.16031024158569,6.623631979626151,0.7233451759492212,6.584016430565558,5.924344062805176,0.07065460830926895,5.853689670562744,41700,-40.6920078605188,6.8165247862316924,-1,29.187686241990242,4.889377476856303,83.84032179029367,9.549415866613005,760,118.34179938553164,0.02287668885309217,False,AWE\01771\remap85_from_l7a\slice_005\cluster_003_global_00034\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_003_global_00034,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_003_global_00034_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,4,35,ok,saved representative point,0,154,196,154,196,3196,41.054931640625,-87.1673812866211,2.148742437362671,24.0,120.00000333930423,323.5752258300781,83.57522583007812,175.97000122070312,-2.1716864109039307,-29.671525955200195,0.0005910599720664322,66.61355027626118,1.332006633116808e-07,17.215778826872757,8.20010159874515,0.9175795607274198,8.148601964722417,7.038240909576416,0.0881279781460762,6.950112819671631,24572,-36.88536376267996,6.404845052682733,-1,24.514580223811915,4.256758558090679,84.67892790807359,10.434394865334598,775,8.744083880670019,0.01857812236867002,False,AWE\01771\remap85_from_l7a\slice_005\cluster_004_global_00035\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_004_global_00035,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_004_global_00035_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,5,36,ok,saved representative point,1,75,14,62,18,3014,41.767818450927734,-91.75482940673828,1.6225491762161255,26.17218589782715,139.99999934239548,326.6423645019531,106.64237213134766,175.9600067138672,7.766263484954834,-27.737056732177734,0.0006200987845659256,80.53567736000844,9.560580191982289e-08,20.32065694226493,4.824458394592127,-1.3817097450793823,4.62236703232263,3.680541515350342,0.30188992619514465,3.3786516189575195,8728,-51.73626254730311,8.50529014701075,-1,27.016562596130157,4.441443821823636,104.66932013255965,10.428169462383593,727,148.03098863444256,0.04089274512406953,False,AWE\01771\remap85_from_l7a\slice_005\cluster_005_global_00036\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_005_global_00036,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_005_global_00036_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,6,37,ok,saved representative point,0,130,154,130,154,3154,41.1636962890625,-88.28575897216797,2.0178446769714355,33.941123962402344,90.00000250447816,324.30322265625,54.3032341003418,184.5399932861328,-2.3505544662475586,-27.49932289123535,0.0006029042415320873,63.07102512668052,1.5156138296818264e-07,16.139333230986704,4.27316238331575,2.4933710150882984,3.470305135762889,3.9907281398773193,1.358710765838623,2.6320176124572754,49824,-39.36683681161188,7.375847135670375,-1,32.67619362948117,6.122275212000983,56.76261798707182,11.144298663042806,765,38.76170613509,0.01010813461082577,False,AWE\01771\remap85_from_l7a\slice_005\cluster_006_global_00037\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_006_global_00037,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_006_global_00037_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
5,7,38,ok,saved representative point,0,140,162,140,162,3162,41.210262298583984,-88.00870513916016,2.015164852142334,24.0,90.00000250447816,324.1314697265625,54.131473541259766,182.86000061035156,-2.572612762451172,-27.976993560791016,0.0006075759301893413,57.856304873213126,1.8150942229082771e-07,14.747903292161608,5.566037214945296,3.261293253009734,4.510514005745817,5.732662677764893,1.9680850505828857,3.764577627182007,5232,-33.677403306037775,5.421162515881219,-1,25.005471954733054,4.025213168041806,59.94912632099846,10.377391790171687,766,19.84775319382578,0.02445225033382184,False,AWE\01771\remap85_from_l7a\slice_005\cluster_007_global_00038\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_007_global_00038,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_007_global_00038_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23
