saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_temp_nearest,awe_temp_avg,awe_MLCloud_nearest,awe_time_nearest,awe_local_time_nearest,awe_file_nearest,awe_x_nearest,distance_km_nearest,peak_altitude_km,fwhm_center_km,fwhm_width_km,z_left_km,z_right_km,count_in_window,z_effective_km,T_weighted_K,T_weighted_std_K,saber_profile_mean_local_time_h,delta_temp_simple_K,delta_temp_weighted_K,delta_temp_simple_nearest_K,delta_temp_weighted_nearest_K,awe_temp_std,awe_count_used
-50.7001915,-167.7825928,86.82147217,213.4236603,2024-08-08T11:21:24.329000,0.171,SABER_L2A_2024221_122977_02.08.nc,58,193,-50.94232559,-165.6607361,197.9900055,195.4741669,49,2024-08-08T11:25:54.660896,0.388,awe_l3a_tmp_2024221T1111_04036_v01.nc,672,153.5277773,86.45,87,4.81,84.6,89.41,67,86.45,199.12,18.23,0.17,17.94949341,3.64583313,15.43365479,1.129994507,2.034122702,24
-50.1526947,167.9681396,87.14175415,192.3692474,2024-08-08T12:57:49.350000,0.162,SABER_L2A_2024221_122978_02.08.nc,56,192,-50.17851257,161.3142242,208.3000031,209.0100021,49,2024-08-08T12:57:21.806112,23.71,awe_l3a_tmp_2024221T1244_04037_v01.nc,597,480.2681429,86.03,85.84,7.78,81.95,89.73,67,86.05,204.08,8.06,0.16,-16.6407547,-4.930002136,-15.93075562,-4.220003052,0.709999084,2
-50.15498352,167.9552917,86.77139282,194.9279785,2024-08-08T12:57:49.394000,0.161,SABER_L2A_2024221_122978_02.08.nc,56,193,-50.17851257,161.3142242,208.3000031,209.0100021,49,2024-08-08T12:57:21.806112,23.71,awe_l3a_tmp_2024221T1244_04037_v01.nc,597,479.3284758,86.03,85.84,7.78,81.95,89.73,67,86.05,204.08,8.06,0.15,-14.08202362,-4.930002136,-13.37202454,-4.220003052,0.709999084,2
-48.10128021,143.8783417,87.40285492,216.3318176,2024-08-08T14:33:48.025000,0.155,SABER_L2A_2024221_122979_02.08.nc,60,191,-50.71204376,143.9653931,230.9100037,224.2202903,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,294.3371292,82.55,84.23,8.58,79.94,88.52,68,82.72,222.95,5.45,0.15,-7.888472626,-1.270290253,-14.57818604,-7.960003662,3.633865708,69
-48.09857178,143.8665924,87.03094482,216.9095764,2024-08-08T14:33:47.980000,0.154,SABER_L2A_2024221_122979_02.08.nc,60,192,-50.71204376,143.9653931,230.9100037,224.2202903,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,294.6622527,82.55,84.23,8.58,79.94,88.52,68,82.72,222.95,5.45,0.15,-7.310713837,-1.270290253,-14.00042725,-7.960003662,3.633865708,69
-48.09584045,143.8548279,86.65859222,217.3426208,2024-08-08T14:33:47.935000,0.154,SABER_L2A_2024221_122979_02.08.nc,60,193,-50.71204376,143.9653931,230.9100037,224.2202903,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,294.9924607,82.55,84.23,8.58,79.94,88.52,68,82.72,222.95,5.45,0.14,-6.877669404,-1.270290253,-13.56738281,-7.960003662,3.633865708,69
-52.41954041,143.2756653,87.43032837,208.5224304,2024-08-08T14:35:03.351000,0.136,SABER_L2A_2024221_122979_02.08.nc,61,191,-50.71204376,143.9653931,230.9100037,224.2041777,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,198.4295542,82.6,83.71,7.44,79.99,87.43,68,82.68,224.62,8.39,0.13,-15.68174724,0.415822337,-22.38757324,-6.290003662,4.100177752,79
-52.42166901,143.2621155,87.05964661,208.7733917,2024-08-08T14:35:03.395000,0.135,SABER_L2A_2024221_122979_02.08.nc,61,192,-50.71204376,143.9653931,230.9100037,224.2041777,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,198.8949356,82.6,83.71,7.44,79.99,87.43,68,82.68,224.62,8.39,0.13,-15.43078594,0.415822337,-22.13661194,-6.290003662,4.100177752,79
-52.42383194,143.2485352,86.68885803,210.0153351,2024-08-08T14:35:03.440000,0.134,SABER_L2A_2024221_122979_02.08.nc,61,193,-50.71204376,143.9653931,230.9100037,224.2041777,49,2024-08-08T14:31:19.740620,0.12,awe_l3a_tmp_2024221T1417_04038_v01.nc,643,199.3682938,82.6,83.71,7.44,79.99,87.43,68,82.68,224.62,8.39,0.13,-14.18884258,0.415822337,-20.89466858,-6.290003662,4.100177752,79
-49.50518036,81.01649475,87.1853714,217.4718323,2024-08-06T19:06:38.529000,0.512,SABER_L2A_2024219_122952_02.08.nc,59,193,-50.33499146,78.16268158,215.9199982,213.7566671,48,2024-08-06T19:09:51.603022,0.375,awe_l3a_tmp_2024219T1854_04010_v01.nc,713,227.2248281,81.25,83.1,8.92,78.64,87.55,67,81.68,218.83,5.37,0.51,3.715165202,5.073332926,1.551834106,2.910001831,2.238771727,30
-49.50863647,81.00370026,86.81558228,216.6367645,2024-08-06T19:06:38.594000,0.511,SABER_L2A_2024219_122952_02.08.nc,59,194,-50.33499146,78.16268158,215.9199982,213.7566671,48,2024-08-06T19:09:51.603022,0.375,awe_l3a_tmp_2024219T1854_04010_v01.nc,713,226.2118077,81.25,83.1,8.92,78.64,87.55,67,81.68,218.83,5.37,0.5,2.880097453,5.073332926,0.716766357,2.910001831,2.238771727,30
-51.88158417,80.68788147,87.35968018,222.428299,2024-08-06T19:07:19.981000,0.501,SABER_L2A_2024219_122952_02.08.nc,60,190,-50.33499146,78.16268158,215.9199982,214.1035723,48,2024-08-06T19:09:51.603022,0.375,awe_l3a_tmp_2024219T1854_04010_v01.nc,713,249.6159882,81.76,83.25,8.23,79.13,87.36,67,82.01,222.79,3.79,0.49,8.32472665,8.686427699,6.508300781,6.870001831,1.887738692,28
-51.87850189,80.67528534,86.98699951,221.3716125,2024-08-06T19:07:19.935000,0.501,SABER_L2A_2024219_122952_02.08.nc,60,191,-50.33499146,78.16268158,215.9199982,214.1035723,48,2024-08-06T19:09:51.603022,0.375,awe_l3a_tmp_2024219T1854_04010_v01.nc,713,248.7401648,81.76,83.25,8.23,79.13,87.36,67,82.01,222.79,3.79,0.49,7.268040248,8.686427699,5.45161438,6.870001831,1.887738692,28
-51.87560272,80.66266632,86.61425781,220.5066223,2024-08-06T19:07:19.891000,0.5,SABER_L2A_2024219_122952_02.08.nc,60,192,-50.33499146,78.16268158,215.9199982,214.1035723,48,2024-08-06T19:09:51.603022,0.375,awe_l3a_tmp_2024219T1854_04010_v01.nc,713,247.8778961,81.76,83.25,8.23,79.13,87.36,67,82.01,222.79,3.79,0.49,6.403050014,8.686427699,4.586624146,6.870001831,1.887738692,28
-48.07117462,56.86081696,87.43204498,213.4895782,2024-08-06T20:42:48.210000,0.504,SABER_L2A_2024219_122953_02.08.nc,58,191,-50.51525116,56.12663269,207.5500031,216.6622895,29,2024-08-06T20:43:01.721558,0.459,awe_l3a_tmp_2024219T2027_04011_v01.nc,727,280.7130159,83.73,84.65,5.56,81.87,87.43,68,83.73,215.73,6.8,0.5,-3.172711292,-0.932289539,5.939575195,8.179996948,5.403759203,83
-48.07357788,56.84854889,87.06209564,214.6044922,2024-08-06T20:42:48.254000,0.503,SABER_L2A_2024219_122953_02.08.nc,58,192,-50.51525116,56.12663269,207.5500031,216.6622895,29,2024-08-06T20:43:01.721558,0.459,awe_l3a_tmp_2024219T2027_04011_v01.nc,727,280.2749344,83.73,84.65,5.56,81.87,87.43,68,83.73,215.73,6.8,0.5,-2.057797352,-0.932289539,7.054489136,8.179996948,5.403759203,83
-48.07597351,56.83628082,86.69203949,216.6718292,2024-08-06T20:42:48.299000,0.503,SABER_L2A_2024219_122953_02.08.nc,58,193,-50.51525116,56.12663269,207.5500031,216.6622895,29,2024-08-06T20:43:01.721558,0.459,awe_l3a_tmp_2024219T2027_04011_v01.nc,727,279.8401948,83.73,84.65,5.56,81.87,87.43,68,83.73,215.73,6.8,0.5,0.009539685,-0.932289539,9.121826172,8.179996948,5.403759203,83
-50.45288467,56.55385208,87.45230865,210.0570374,2024-08-06T20:43:29.735000,0.495,SABER_L2A_2024219_122953_02.08.nc,59,190,-50.56549835,56.53790283,219.8500061,215.9444003,30,2024-08-06T20:43:05.595479,0.487,awe_l3a_tmp_2024219T2027_04011_v01.nc,730,12.744448,83.35,84.28,7.84,80.36,88.2,67,83.41,214.41,4.95,0.49,-5.887362976,-1.53440033,-9.79296875,-5.440006104,5.327724403,100
-50.45000076,56.5415802,87.0798645,210.9303284,2024-08-06T20:43:29.690000,0.494,SABER_L2A_2024219_122953_02.08.nc,59,191,-50.56549835,56.53790283,219.8500061,215.9444003,30,2024-08-06T20:43:05.595479,0.487,awe_l3a_tmp_2024219T2027_04011_v01.nc,730,13.02079028,83.35,84.28,7.84,80.36,88.2,67,83.41,214.41,4.95,0.49,-5.01407196,-1.53440033,-8.919677734,-5.440006104,5.327724403,100
-50.4471283,56.52931213,86.70731354,212.3604279,2024-08-06T20:43:29.645000,0.494,SABER_L2A_2024219_122953_02.08.nc,59,192,-50.56549835,56.53790283,219.8500061,215.9444003,30,2024-08-06T20:43:05.595479,0.487,awe_l3a_tmp_2024219T2027_04011_v01.nc,730,13.35609186,83.35,84.28,7.84,80.36,88.2,67,83.41,214.41,4.95,0.49,-3.583972473,-1.53440033,-7.489578247,-5.440006104,5.327724403,100
-54.75225067,55.78715515,87.31365204,217.2456512,2024-08-06T20:44:44.883000,0.465,SABER_L2A_2024219_122953_02.08.nc,60,192,-50.63021088,57.08761215,212.4100037,216.013031,30,2024-08-06T20:43:10.760706,0.525,awe_l3a_tmp_2024219T2027_04011_v01.nc,734,473.0045964,83.6,84.71,6.69,81.36,88.06,68,83.61,207.82,3.9,0.46,1.232620239,-8.193031006,4.835647583,-4.590003662,5.646315967,33
-54.75424576,55.77275467,86.94277191,216.3420105,2024-08-06T20:44:44.927000,0.464,SABER_L2A_2024219_122953_02.08.nc,60,193,-50.63021088,57.08761215,212.4100037,215.6293759,30,2024-08-06T20:43:10.760706,0.525,awe_l3a_tmp_2024219T2027_04011_v01.nc,734,473.4102468,83.6,84.71,6.69,81.36,88.06,68,83.61,207.82,3.9,0.46,0.712634563,-7.809375935,3.932006836,-4.590003662,5.293378087,32
-54.75617599,55.758358,86.57169342,214.1431122,2024-08-06T20:44:44.972000,0.463,SABER_L2A_2024219_122953_02.08.nc,60,194,-50.63021088,57.08761215,212.4100037,215.6293759,30,2024-08-06T20:43:10.760706,0.525,awe_l3a_tmp_2024219T2027_04011_v01.nc,734,473.8104649,83.6,84.71,6.69,81.36,88.06,68,83.61,207.82,3.9,0.46,-1.486263752,-7.809375935,1.733108521,-4.590003662,5.293378087,32
-49.4307251,32.35723114,87.38669586,199.2271423,2024-08-06T22:19:46.547000,0.487,SABER_L2A_2024219_122954_02.08.nc,59,191,-49.92116547,28.46464348,199.7299957,191.459998,49,2024-08-06T22:15:14.881283,0.152,awe_l3a_tmp_2024219T2200_04012_v01.nc,692,289.2131732,86.65,85.71,7.78,81.82,89.6,68,86.66,191.93,18.22,0.48,7.767144339,0.470002005,-0.502853394,-7.799995728,4.936192868,14
-49.43304825,32.34459305,87.01669312,191.7276611,2024-08-06T22:19:46.592000,0.486,SABER_L2A_2024219_122954_02.08.nc,59,192,-49.92116547,28.46464348,199.7299957,191.459998,49,2024-08-06T22:15:14.881283,0.152,awe_l3a_tmp_2024219T2200_04012_v01.nc,692,288.2520563,86.65,85.71,7.78,81.82,89.6,68,86.66,191.93,18.22,0.48,0.267663138,0.470002005,-8.002334595,-7.799995728,4.936192868,14
-49.43540192,32.33194733,86.64659882,184.8360901,2024-08-06T22:19:46.638000,0.485,SABER_L2A_2024219_122954_02.08.nc,59,193,-49.92116547,28.46464348,199.7299957,191.459998,49,2024-08-06T22:15:14.881283,0.152,awe_l3a_tmp_2024219T2200_04012_v01.nc,692,287.2897143,86.65,85.71,7.78,81.82,89.6,68,86.66,191.93,18.22,0.48,-6.623907907,0.470002005,-14.89390564,-7.799995728,4.936192868,14
-52.70520401,54.73029327,87.18907166,193.8331451,2024-08-11T19:50:44.003000,23.494,SABER_L2A_2024224_123027_02.08.nc,60,188,-50.8178215,53.83003616,201.1100006,200.150244,36,2024-08-11T19:55:42.961986,23.517,awe_l3a_tmp_2024224T1945_04088_v01.nc,467,221.8054296,85.33,85.5,7.83,81.59,89.42,67,85.35,200.32,5.49,23.49,-6.31709885,0.169756008,-7.276855469,-0.79000061,1.084695669,41
-52.70218658,54.71747971,86.81652069,196.6082916,2024-08-11T19:50:43.957000,23.493,SABER_L2A_2024224_123027_02.08.nc,60,189,-50.8178215,53.83003616,201.1100006,200.150244,36,2024-08-11T19:55:42.961986,23.517,awe_l3a_tmp_2024224T1945_04088_v01.nc,467,221.2281694,85.33,85.5,7.83,81.59,89.42,67,85.35,200.32,5.49,23.49,-3.541952366,0.169756008,-4.501708984,-0.79000061,1.084695669,41
-48.28517914,31.02664757,87.24945068,203.4668884,2024-08-11T21:26:01.346000,23.502,SABER_L2A_2024224_123028_02.08.nc,59,190,-50.77490616,31.37370872,197.8699951,197.9960243,35,2024-08-11T21:28:51.227611,23.572,awe_l3a_tmp_2024224T2118_04089_v01.nc,467,281.77082,86.51,86.69,6.28,83.55,89.83,67,86.52,200.61,4.74,23.49,5.47086417,2.613975742,5.596893311,2.740004883,2.47417041,83
-48.28768539,31.01432037,86.87985229,205.8577881,2024-08-11T21:26:01.391000,23.501,SABER_L2A_2024224_123028_02.08.nc,59,191,-50.77490616,31.37370872,197.8699951,197.9960243,35,2024-08-11T21:28:51.227611,23.572,awe_l3a_tmp_2024224T2118_04089_v01.nc,467,281.5721272,86.51,86.69,6.28,83.55,89.83,67,86.52,200.61,4.74,23.49,7.861763828,2.613975742,7.987792969,2.740004883,2.47417041,83
-48.29019165,31.00199318,86.51014709,207.6133728,2024-08-11T21:26:01.435000,23.501,SABER_L2A_2024224_123028_02.08.nc,59,192,-50.77490616,31.37370872,197.8699951,198.0356099,35,2024-08-11T21:28:51.227611,23.572,awe_l3a_tmp_2024224T2118_04089_v01.nc,467,281.3764571,86.51,86.69,6.28,83.55,89.83,67,86.52,200.61,4.74,23.49,9.577762883,2.57439008,9.743377686,2.740004883,2.462947187,82
-51.50414658,30.58292389,87.20391083,190.1017151,2024-08-11T21:26:57.481000,23.488,SABER_L2A_2024224_123028_02.08.nc,60,189,-50.81661224,30.53412437,198.4199982,198.7029289,31,2024-08-11T21:28:43.491416,23.514,awe_l3a_tmp_2024224T2118_04089_v01.nc,461,77.57103774,83.1,84.96,8.21,80.86,89.06,67,83.21,205.12,9.72,23.48,-8.60121386,6.417071052,-8.318283081,6.700001831,3.361710752,99
-51.5010376,30.57042694,86.83159637,195.8299408,2024-08-11T21:26:57.434000,23.487,SABER_L2A_2024224_123028_02.08.nc,60,190,-50.81661224,30.53412437,198.4199982,198.7029289,31,2024-08-11T21:28:43.491416,23.514,awe_l3a_tmp_2024224T2118_04089_v01.nc,461,77.18655187,83.1,84.96,8.21,80.86,89.06,67,83.21,205.12,9.72,23.48,-2.872988152,6.417071052,-2.590057373,6.700001831,3.361710752,99
-49.46845245,6.5401721,87.49104309,196.0358276,2024-08-11T23:02:56.439000,23.485,SABER_L2A_2024224_123029_02.08.nc,58,189,-50.81753922,6.683106422,200.7700043,202.7177898,23,2024-08-11T23:01:30.817721,23.471,awe_l3a_tmp_2024224T2251_04090_v01.nc,455,152.4101458,84.9,85.82,6.29,82.68,88.97,68,84.91,205.97,7.57,23.48,-6.681962184,3.252210179,-4.734176636,5.199995728,3.850708072,95
-49.47091675,6.527504444,87.121315,198.5947571,2024-08-11T23:02:56.486000,23.484,SABER_L2A_2024224_123029_02.08.nc,58,190,-50.81753922,6.683106422,200.7700043,202.7177898,23,2024-08-11T23:01:30.817721,23.471,awe_l3a_tmp_2024224T2251_04090_v01.nc,455,152.197829,84.9,85.82,6.29,82.68,88.97,68,84.91,205.97,7.57,23.48,-4.123032741,3.252210179,-2.175247192,5.199995728,3.850708072,95
-49.47323608,6.514858246,86.75144196,201.6958313,2024-08-11T23:02:56.530000,23.483,SABER_L2A_2024224_123029_02.08.nc,58,191,-50.81753922,6.683106422,200.7700043,202.7177898,23,2024-08-11T23:01:30.817721,23.471,awe_l3a_tmp_2024224T2251_04090_v01.nc,455,152.0073879,84.9,85.82,6.29,82.68,88.97,68,84.91,205.97,7.57,23.48,-1.021958522,3.252210179,0.925827026,5.199995728,3.850708072,95
-52.69055176,6.02764082,87.36392212,182.8877869,2024-08-11T23:03:52.643000,23.466,SABER_L2A_2024224_123029_02.08.nc,59,190,-50.85161591,5.841961384,202.3699951,202.0001102,17,2024-08-11T23:01:23.081526,23.413,awe_l3a_tmp_2024224T2251_04090_v01.nc,449,207.6766367,85.87,85.49,10.45,80.26,90.71,68,85.96,197.42,13.79,23.46,-19.1123233,-4.580110165,-19.48220825,-4.949995117,3.356267504,91
-52.68748856,6.014837742,86.99133301,184.3213348,2024-08-11T23:03:52.597000,23.466,SABER_L2A_2024224_123029_02.08.nc,59,191,-50.85161591,5.841961384,202.3699951,202.0001102,17,2024-08-11T23:01:23.081526,23.413,awe_l3a_tmp_2024224T2251_04090_v01.nc,449,207.2782343,85.87,85.49,10.45,80.26,90.71,68,85.96,197.42,13.79,23.46,-17.67877533,-4.580110165,-18.04866028,-4.949995117,3.356267504,91
-52.68440247,6.002039909,86.61863708,188.4447937,2024-08-11T23:03:52.551000,23.465,SABER_L2A_2024224_123029_02.08.nc,59,192,-50.85161591,5.841961384,202.3699951,202.0001102,17,2024-08-11T23:01:23.081526,23.413,awe_l3a_tmp_2024224T2251_04090_v01.nc,449,206.8809302,85.87,85.49,10.45,80.26,90.71,68,85.96,197.42,13.79,23.46,-13.55531646,-4.580110165,-13.92520142,-4.949995117,3.356267504,91
-26.58919334,-127.0120087,87.28562927,199.8687134,2024-08-15T10:42:09.721000,2.235,SABER_L2A_2024228_123081_02.08.nc,53,187,-28.06021118,-130.2603455,189.9499969,187.8219991,36,2024-08-15T10:47:08.840815,2.102,awe_l3a_tmp_2024228T1030_04144_v01.nc,780,365.0753337,87.29,87.09,8.5,82.84,91.34,68,87.3,190.17,9.62,2.25,12.04671427,2.348000895,9.918716431,0.220003052,1.540460435,15
-26.58272743,-127.0058136,86.91593933,196.105957,2024-08-15T10:42:09.675000,2.236,SABER_L2A_2024228_123081_02.08.nc,53,188,-28.06021118,-130.2603455,189.9499969,187.8471418,36,2024-08-15T10:47:08.840815,2.102,awe_l3a_tmp_2024228T1030_04144_v01.nc,780,365.9674567,87.29,87.09,8.5,82.84,91.34,68,87.3,190.17,9.62,2.25,8.25881522,2.322858189,6.155960083,0.220003052,1.591551861,14
-26.57628059,-126.9996033,86.54615784,192.4437561,2024-08-15T10:42:09.629000,2.236,SABER_L2A_2024228_123081_02.08.nc,53,189,-28.06021118,-130.2603455,189.9499969,187.8471418,36,2024-08-15T10:47:08.840815,2.102,awe_l3a_tmp_2024228T1030_04144_v01.nc,780,366.8603238,87.29,87.09,8.5,82.84,91.34,68,87.3,190.17,9.62,2.25,4.596614293,2.322858189,2.493759155,0.220003052,1.591551861,14
-26.21040916,-151.6004639,87.45375824,179.3362732,2024-08-15T12:18:35.900000,2.203,SABER_L2A_2024228_123082_02.08.nc,56,186,-26.37822533,-151.3569031,185.8999939,187.6840001,10,2024-08-15T12:20:34.182860,2.252,awe_l3a_tmp_2024228T1203_04145_v01.nc,802,31.04084402,85.6,86.89,7.76,83.01,90.77,68,85.62,186.01,7.49,2.22,-8.347726898,-1.674000092,-6.563720703,0.110006104,3.278374148,100
-26.20401192,-151.5942383,87.08454132,179.0517273,2024-08-15T12:18:35.856000,2.204,SABER_L2A_2024228_123082_02.08.nc,56,187,-26.37822533,-151.3569031,185.8999939,187.6840001,10,2024-08-15T12:20:34.182860,2.252,awe_l3a_tmp_2024228T1203_04145_v01.nc,802,30.99664767,85.6,86.89,7.76,83.01,90.77,68,85.62,186.01,7.49,2.22,-8.632272797,-1.674000092,-6.848266602,0.110006104,3.278374148,100
-26.19754791,-151.588028,86.71447754,179.3399506,2024-08-15T12:18:35.811000,2.204,SABER_L2A_2024228_123082_02.08.nc,56,188,-26.37822533,-151.3569031,185.8999939,187.6840001,10,2024-08-15T12:20:34.182860,2.252,awe_l3a_tmp_2024228T1203_04145_v01.nc,802,30.98801672,85.6,86.89,7.76,83.01,90.77,68,85.62,186.01,7.49,2.22,-8.34404953,-1.674000092,-6.560043335,0.110006104,3.278374148,100
-29.77483749,-149.177063,87.13967896,190.8722076,2024-08-15T12:19:50.871000,2.386,SABER_L2A_2024228_123082_02.08.nc,57,187,-27.28444862,-152.3088531,184.8800049,186.1307273,14,2024-08-15T12:20:16.104563,2.184,awe_l3a_tmp_2024228T1203_04145_v01.nc,788,418.2576336,81.97,84.73,9.24,80.11,89.35,68,82.33,194.03,9.81,2.4,4.741480324,7.899272683,5.992202759,9.149995117,3.107902208,55
-29.77161407,-149.1685333,86.77113342,188.4671021,2024-08-15T12:19:50.900000,2.386,SABER_L2A_2024228_123082_02.08.nc,57,188,-27.28444862,-152.3088531,184.8800049,186.0333334,14,2024-08-15T12:20:16.104563,2.184,awe_l3a_tmp_2024228T1203_04145_v01.nc,788,418.6443045,81.97,84.73,9.24,80.11,89.35,68,82.33,194.03,9.81,2.4,2.433768661,7.99666661,3.587097168,9.149995117,3.052248484,54
-23.72548294,-177.4037323,87.27833557,196.0596008,2024-08-15T13:54:19.348000,2.078,SABER_L2A_2024228_123083_02.08.nc,53,189,-26.10621643,-174.6533661,188.0200043,192.1255554,27,2024-08-15T13:53:31.696823,2.249,awe_l3a_tmp_2024228T1335_04146_v01.nc,803,388.6266277,87.65,87.82,6.98,84.33,91.31,68,87.65,190.85,11.71,2.09,3.934045459,-1.275555371,8.039596558,2.829995728,2.685344769,63
-23.72374916,-177.3948975,86.91066742,192.4483795,2024-08-15T13:54:19.393000,2.079,SABER_L2A_2024228_123083_02.08.nc,53,190,-26.10621643,-174.6533661,188.0200043,192.1255554,27,2024-08-15T13:53:31.696823,2.249,awe_l3a_tmp_2024228T1335_04146_v01.nc,803,388.1105429,87.65,87.82,6.98,84.33,91.31,68,87.65,190.85,11.71,2.09,0.322824145,-1.275555371,4.428375244,2.829995728,2.685344769,63
-23.72208977,-177.3860321,86.54290771,187.6958466,2024-08-15T13:54:19.439000,2.08,SABER_L2A_2024228_123083_02.08.nc,53,191,-26.10621643,-174.6533661,188.0200043,192.1255554,27,2024-08-15T13:53:31.696823,2.249,awe_l3a_tmp_2024228T1335_04146_v01.nc,803,387.587835,87.65,87.82,6.98,84.33,91.31,68,87.65,190.85,11.71,2.09,-4.429708814,-1.275555371,-0.324157715,2.829995728,2.685344769,63
-27.77063942,-174.9270782,87.18102264,193.0442963,2024-08-15T13:55:42.543000,2.267,SABER_L2A_2024228_123083_02.08.nc,54,187,-27.14415169,-175.7366486,191.2400055,195.3174485,27,2024-08-15T13:53:11.035912,2.171,awe_l3a_tmp_2024228T1335_04146_v01.nc,787,107.4353463,85.7,86.25,7.77,82.36,90.14,67,85.72,192.28,4.86,2.28,-2.273152254,-3.037448519,1.804290771,1.039994507,5.075224394,98
-27.76412964,-174.9209137,86.811203,196.7013397,2024-08-15T13:55:42.498000,2.267,SABER_L2A_2024228_123083_02.08.nc,54,188,-27.14415169,-175.7366486,191.2400055,195.3174485,27,2024-08-15T13:53:11.035912,2.171,awe_l3a_tmp_2024228T1335_04146_v01.nc,787,107.4238671,85.7,86.25,7.77,82.36,90.14,67,85.72,192.28,4.86,2.28,1.383891203,-3.037448519,5.461334229,1.039994507,5.075224394,98
-51.62656021,-56.49731445,87.25492096,214.2638702,2024-08-10T03:36:03.567000,23.835,SABER_L2A_2024223_123002_02.08.nc,58,191,-51.264534,-56.51951981,213.8899994,215.9676321,23,2024-08-10T03:40:52.053913,23.913,awe_l3a_tmp_2024223T0328_04062_v01.nc,564,40.83499722,83.55,84.47,7.79,80.57,88.36,67,83.61,216.18,5.8,23.83,-1.703761854,0.212367907,0.37387085,2.29000061,1.687815338,38
-51.62894058,-56.51062012,86.88470459,213.9629669,2024-08-10T03:36:03.615000,23.834,SABER_L2A_2024223_123002_02.08.nc,58,192,-51.264534,-56.51951981,213.8899994,215.9676321,23,2024-08-10T03:40:52.053913,23.913,awe_l3a_tmp_2024223T0328_04062_v01.nc,564,41.07824941,83.55,84.47,7.79,80.57,88.36,67,83.61,216.18,5.8,23.83,-2.004665174,0.212367907,0.072967529,2.29000061,1.687815338,38
-51.63112259,-56.52392578,86.51429749,213.4580994,2024-08-10T03:36:03.660000,23.833,SABER_L2A_2024223_123002_02.08.nc,58,193,-51.264534,-56.51951981,213.8899994,215.9169237,23,2024-08-10T03:40:52.053913,23.913,awe_l3a_tmp_2024223T0328_04062_v01.nc,564,41.32059226,83.55,84.47,7.79,80.57,88.36,67,83.61,216.18,5.8,23.83,-2.458824353,0.263076281,-0.431900024,2.29000061,1.695106895,39
-53.99035645,-56.91604614,87.27336884,216.092804,2024-08-10T03:36:44.861000,23.818,SABER_L2A_2024223_123002_02.08.nc,59,189,-51.26305389,-56.80308151,213.6699982,217.0455236,24,2024-08-10T03:40:49.475182,23.894,awe_l3a_tmp_2024223T0328_04062_v01.nc,562,307.5004735,84.66,84.66,8.22,80.55,88.76,67,84.7,214.82,6.03,23.81,-0.952719617,-2.225523572,2.422805786,1.150001831,2.618398166,67
-53.98796463,-56.92935181,86.90091705,215.7921143,2024-08-10T03:36:44.829000,23.817,SABER_L2A_2024223_123002_02.08.nc,59,190,-51.26205444,-56.94485474,214.6100006,216.9974254,25,2024-08-10T03:40:48.185816,23.884,awe_l3a_tmp_2024223T0328_04062_v01.nc,561,307.2483335,84.66,84.66,8.22,80.55,88.76,67,84.7,214.82,6.03,23.81,-1.205311168,-2.177425426,1.182113647,0.20999939,2.608618017,66
-53.9854393,-56.94259644,86.52828217,214.4528351,2024-08-10T03:36:44.794000,23.816,SABER_L2A_2024223_123002_02.08.nc,59,191,-51.26205444,-56.94485474,214.6100006,216.9974254,25,2024-08-10T03:40:48.185816,23.884,awe_l3a_tmp_2024223T0328_04062_v01.nc,561,306.9619051,84.66,84.66,8.22,80.55,88.76,67,84.7,214.82,6.03,23.81,-2.544590343,-2.177425426,-0.157165527,0.20999939,2.608618017,66
-50.88780594,-80.73736572,87.29693604,214.7058411,2024-08-10T05:12:25.143000,23.824,SABER_L2A_2024223_123003_02.08.nc,57,192,-51.25905609,-80.80313873,206.2899933,211.8250993,37,2024-08-10T05:13:38.112469,23.84,awe_l3a_tmp_2024223T0501_04063_v01.nc,551,42.10331342,85.44,86.18,6.67,82.84,89.52,68,85.45,209.98,7.25,23.82,2.88074173,-1.845099335,8.415847778,3.690006714,4.016012855,100
-50.89007568,-80.75042725,86.92652893,215.6728516,2024-08-10T05:12:25.188000,23.824,SABER_L2A_2024223_123003_02.08.nc,57,193,-51.25905609,-80.80313873,206.2899933,211.8250993,37,2024-08-10T05:13:38.112469,23.84,awe_l3a_tmp_2024223T0501_04063_v01.nc,551,41.75621562,85.44,86.18,6.67,82.84,89.52,68,85.45,209.98,7.25,23.82,3.847752228,-1.845099335,9.382858276,3.690006714,4.016012855,100
