cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      484            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      485            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      486            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      487            1029       0   0.001  0.211   2316     6.169          31.2       121.2        90.0      19.0     117.4
      488            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      489            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      490            1031       0   0.006  0.207    752     5.187           5.9         5.9         0.0      17.4      90.5
      491            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      492            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      493            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      494            1031       0   0.000  0.010     32     4.757          75.0       106.3         1.2      19.0      90.5
      495            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      496            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      497            1029       0   0.000  0.036    368     7.336          90.0         0.0        90.0      16.0     117.4
      498            1032       0   0.000  0.009    172     6.727          80.0        10.0       110.0      16.0     107.6
      499            1031       0   0.002  0.224    748     5.657          20.0       160.0         0.0      16.0      90.5
      500            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      501            1029       0   0.000  0.046    472     7.336          80.0       170.0        90.0      16.0     117.4
      502            1029       0   0.000  0.010    132     5.187          50.3        39.7        90.0      20.7     107.6
      503            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      504            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      505            1029       0   0.000  0.015    224     3.364          70.0        20.0        90.0      32.0     107.6
      506            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      507            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      508            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      509            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      510            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      511            1029       0   0.000  0.037    724     2.181          50.7       140.7        90.0      53.8     117.4
      512            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      513            1029       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
