Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
 198  188   4.497183e+00     0.00%
 199  178   4.362273e+00     0.00%
 200  135   3.729058e+00     0.00%
 201  159   3.628302e+00     0.00%
 202  189   3.507963e+00     0.00%
 203  142   3.452600e+00     0.00%
 204  173   3.403158e+00     0.00%
 205  206   3.376217e+00     0.00%
 206  197   3.009297e+00     0.00%
 207  204   1.829658e+00     0.00%
