slice,cluster_in_slice,global_cluster_index,status,point_source,selection_method,selected_y,selected_x,raw_peak_y,raw_peak_x,selected_global_x,latitude,longitude,amplitude_K,target_wavelength_km,target_dominant_angle_deg,target_bearing_deg,target_true_angle_deg,temperature_K,u_navgem_m_per_s,v_navgem_m_per_s,NN_or_N2_navgem,intrinsic_speed_c_minus_w_m_per_s,m2_1_per_m2,lambda_z_km,New_MF_m2_s2,New_MF_u_m2_s2,New_MF_v_m2_s2,MF_m2_s2,MFz_m2_s2,MFm_m2_s2,finite_pixels,phase_speed_m_per_s,phase_speed_error_m_per_s,phase_direction,phase_avg_wavelength_km,phase_avg_wavelength_error_km,phase_avg_angle_deg,phase_avg_angle_error_deg,phase_closest_frame,phase_closest_distance_km,phase_fit_sse,excluded_from_mf_sums_sse_gt_threshold,phase_summary_csv,phase_output_dir,plot_path,file,orbit_tag,orbit_id,version,error_message
4,8,10,ok,saved representative point,0,94,394,94,394,2794,44.11590576171875,-96.04102325439453,1.960227131843567,33.941123962402344,149.99999734394112,329.6275329589844,119.6275405883789,177.42999267578125,9.947860717773438,-45.2330322265625,0.0006864743772894144,121.88745203169579,4.620684700030863e-08,29.229857693769752,6.938710583099095,-3.4302181676952035,6.031526164912587,4.0739569664001465,0.9956405162811279,3.0783162117004395,10880,-77.65047942985551,11.26418162031185,-1,30.122047204136607,4.369582943650769,115.9278391658691,9.804621751909442,668,109.4321592762348,0.09357865442832135,False,AWE\01771\remap85_from_l7a\slice_004\cluster_008_global_00010\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_008_global_00010,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_008_global_00010_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,9,11,ok,saved representative point,1,224,598,226,598,2998,44.12006759643555,-90.06041717529297,1.695275068283081,33.941123962402344,139.99999934239548,325.48602294921875,105.48600769042969,189.39999389648438,-2.7029190063476562,-30.190847396850586,0.0006708765868097544,66.22746094509421,1.5295596738420331e-07,16.065589126947806,2.5614868477482355,-0.6839253995076425,2.4684936538495506,2.674103021621704,0.19063852727413177,2.483464479446411,4748,-37.854361818662106,4.829482411196315,-1,29.131000382555854,3.7165506749805495,102.14950333955409,9.221157815124261,723,145.96921950066235,0.005569029421154191,False,AWE\01771\remap85_from_l7a\slice_004\cluster_009_global_00011\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_009_global_00011,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_009_global_00011_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,10,12,ok,saved representative point,0,146,36,146,36,2436,47.82114791870117,-103.57211303710938,1.8231981992721558,67.88224792480469,90.00000250447816,335.1167907714844,65.11680603027344,184.42999267578125,-12.161747932434082,-38.24017333984375,0.0003749071911443025,147.09449349963373,1.73273018240647e-08,47.73252384051183,8.305828918262886,3.4948431566703246,7.534777059059321,1.6309188604354858,0.2887496054172516,1.3421692848205566,14136,-107.28695765895168,15.559306338349502,-1,61.05720033477107,8.854829188004413,67.04208809668768,11.344623419167545,577,8.810285474813325,1.016885870123817,True,AWE\01771\remap85_from_l7a\slice_004\cluster_010_global_00012\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_120x120\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_010_global_00012,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_010_global_00012_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,11,13,ok,saved representative point,0,140,82,140,82,2482,47.3765754699707,-102.5448226928711,1.8123170137405396,28.540969848632812,109.99999850756943,334.36572265625,84.36573028564453,183.92999267578125,-8.539267539978027,-37.251007080078125,0.00040598376654088497,-46.853661657331145,1.8493605719605478e-07,14.610634319495425,5.547519086354273,-0.5446460234619231,-5.520718134680675,3.8537044525146484,0.03714561089873314,3.816558837890625,1880,84.76307398334431,11.676899784251933,1,25.174632973053267,3.468039235922825,82.99757772553966,10.099992755838176,589,20.13183135888229,14.268644954907778,True,AWE\01771\remap85_from_l7a\slice_004\cluster_011_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_011_global_00013,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_011_global_00013_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,12,14,ok,saved representative point,0,180,26,180,26,2426,48.427066802978516,-103.44386291503906,1.6899135112762451,44.01619338989258,109.99999850756943,335.0162048339844,85.01618957519531,162.3800048828125,-14.780374526977539,-40.186241149902344,0.00034629934816621244,-97.67431451054546,3.6298688182845203e-08,32.97876616103613,10.618862698112125,-0.9225032240658896,-10.578716028088907,2.787631034851074,0.0210386011749506,2.766592502593994,4148,138.99265424133037,17.35907568319856,1,41.280818309675126,5.155645477909973,82.88784528234771,10.174499717985356,575,57.70635648142081,5.378006832888162,True,AWE\01771\remap85_from_l7a\slice_004\cluster_012_global_00014\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_012_global_00014,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_012_global_00014_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,13,15,ok,saved representative point,2,69,400,20,410,2800,43.67943572998047,-96.22464752197266,0.7280910611152649,31.124149322509766,120.00000333930423,329.77337646484375,89.77338409423828,179.7899932861328,13.021751403808594,-44.41596221923828,0.0006761432159692049,91.22899516694353,8.124056070333467e-08,22.044152779303097,0.7784693070799672,0.003079047154134107,0.7784632178428129,0.5969346165657043,9.338105883216485e-06,0.5969253182411194,1992,-46.86488476197977,6.43626693474805,-1,27.409468601714206,3.764324981405876,91.25697075917259,9.018184496023654,671,159.87234640328083,0.04409292614384351,False,AWE\01771\remap85_from_l7a\slice_004\cluster_013_global_00015\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_32_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_013_global_00015,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_013_global_00015_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
4,14,16,ok,saved representative point,0,214,518,214,518,2918,44.764671325683594,-91.84925842285156,1.1981384754180908,26.17218589782715,139.99999934239548,326.7088623046875,106.70885467529297,185.19000244140625,-1.0074772834777832,-30.92128562927246,0.0006766123115085065,75.91870168467969,1.1739304047525015e-07,18.338283941902688,1.964272137584317,-0.5647452461263325,1.8813367156008438,1.8118525743484497,0.1497698873281479,1.6620827913284302,4492,-46.59263181925404,6.0976035132577575,-1,24.532763036575645,3.210616276454389,108.75008538266903,8.762818155060913,702,126.25529454610057,0.05173973918871611,False,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_004\cluster_014_global_00016,plots_l7a_cluster_debug\01771\slice_004\awe_l7a_tmp_2024075T0711_01771_v23_slice_004_cluster_014_global_00016_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,0,31,ok,saved representative point,0,152,348,152,348,3348,39.376953125,-84.40084838867188,3.0877532958984375,24.0,90.00000250447816,321.7978210449219,51.797828674316406,188.72999572753906,0.6650212407112122,-42.30625915527344,0.00045250097173266113,85.18284426596271,6.236131175934417e-08,25.160672647747134,28.102096345520824,17.379411191148858,22.08356596344677,12.635022163391113,4.83246374130249,7.802558422088623,55760,-52.34844729486068,7.398304560155057,-1,21.91716489384828,3.0975104202517043,56.96865453367279,10.30285542780828,814,4.435856911599771,0.011610302646848446,False,AWE\01771\remap85_from_l7a\slice_005\cluster_000_global_00031\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_12_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_000_global_00031,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_000_global_00031_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,1,32,ok,saved representative point,0,148,74,148,74,3074,42.243988037109375,-89.59146118164062,2.382565498352051,24.0,120.00000333930423,325.1767272949219,85.17674255371094,188.74000549316406,0.11364243179559708,-28.028759002685547,0.0006587521056644619,71.1786442909495,1.300237216319169e-07,17.424830896482067,7.958678942823296,0.6691859335789284,7.930495615107484,7.522019386291504,0.05317947641015053,7.468839645385742,44720,-43.25869626348699,5.5489625770296565,-1,22.404940015704657,2.873969500386369,84.99732937807553,10.371708930323004,743,4.396515121174417,0.008036123084470208,False,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_001_global_00032,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_001_global_00032_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,2,33,ok,saved representative point,0,220,22,220,22,3022,43.81951141357422,-89.62980651855469,1.598602533340454,28.540969848632812,139.99999934239548,325.1970520019531,105.19705200195312,180.63999938964844,-1.7596125602722168,-30.543102264404297,0.0006650928407907486,71.32057980931334,1.3075326511161977e-07,17.37615160184389,3.248625476755501,-0.8515931066543143,3.135020999758017,3.1086249351501465,0.21361583471298218,2.8950090408325195,15872,-42.306834228493415,6.220662840477592,-1,25.44836408275959,3.741846812398674,102.18237948027901,10.379317295336032,729,138.09335291733004,0.009756048313184806,False,AWE\01771\remap85_from_l7a\slice_005\cluster_002_global_00033\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_002_global_00033,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_002_global_00033_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,3,34,ok,saved representative point,0,210,140,210,140,3140,42.4581413269043,-87.43614959716797,2.2645325660705566,28.540969848632812,120.00000333930423,323.73040771484375,83.73040008544922,185.36000061035156,0.8162294030189514,-33.268890380859375,0.0006497216527350247,74.01244137402772,1.1860906441476218e-07,18.24403632387489,6.654169495164275,0.7266800781022879,6.6143713030388644,5.924344062805176,0.07065460830926895,5.853689670562744,41700,-41.03166799092518,5.418883882667493,-1,26.438303226152744,3.491598130228601,83.83420792200272,9.442510521798374,760,118.34179938553164,0.016449710650805326,False,AWE\01771\remap85_from_l7a\slice_005\cluster_003_global_00034\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_003_global_00034,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_003_global_00034_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,4,35,ok,saved representative point,0,154,196,154,196,3196,41.054931640625,-87.1673812866211,2.148742437362671,24.0,120.00000333930423,323.5752258300781,83.57522583007812,175.97000122070312,-2.1716864109039307,-29.671525955200195,0.0005910599720664322,57.56149834866158,1.7838871141238943e-07,14.876343032374091,7.085797599399752,0.792890547801943,7.041296201614133,7.038240909576416,0.0881279781460762,6.950112819671631,24572,-27.83331183508035,3.5956938275016914,-1,22.51300388771095,2.908380777580943,85.61682127728773,10.081190738589775,775,8.744083880670019,0.014912258938626691,False,AWE\01771\remap85_from_l7a\slice_005\cluster_004_global_00035\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_004_global_00035,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_004_global_00035_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,5,36,ok,saved representative point,1,75,14,62,18,3014,41.767818450927734,-91.75482940673828,1.6225491762161255,26.17218589782715,139.99999934239548,326.6423645019531,106.64237213134766,175.9600067138672,7.766263484954834,-27.737056732177734,0.0006200987845659256,74.4294961173673,1.1193624200065279e-07,18.779953265007244,4.458669984776263,-1.2769490923507354,4.271901104741236,3.680541515350342,0.30188992619514465,3.3786516189575195,8728,-45.630081304661964,5.542765275465854,-1,24.64024390451746,2.993093248751561,105.88475767759228,10.381576761593799,727,148.03098863444256,0.04900829018940007,False,AWE\01771\remap85_from_l7a\slice_005\cluster_005_global_00036\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_005_global_00036,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_005_global_00036_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,6,37,ok,saved representative point,0,130,154,130,154,3154,41.1636962890625,-88.28575897216797,2.0178446769714355,33.941123962402344,90.00000250447816,324.30322265625,54.3032341003418,184.5399932861328,-2.3505544662475586,-27.49932289123535,0.0006029042415320873,55.838366477422525,1.9336725393539728e-07,14.288558047740583,3.7831382429232945,2.2074441350056264,3.072348508209642,3.9907281398773193,1.358710765838623,2.6320176124572754,49824,-32.13417816235389,4.826651624257366,-1,29.795437000488917,4.475365564579708,56.26913494692621,10.973031816329962,765,38.76170613509,0.012357149467829096,False,AWE\01771\remap85_from_l7a\slice_005\cluster_006_global_00037\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_006_global_00037,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_006_global_00037_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
5,7,38,ok,saved representative point,0,140,162,140,162,3162,41.210262298583984,-88.00870513916016,2.015164852142334,24.0,90.00000250447816,324.1314697265625,54.131473541259766,182.86000061035156,-2.572612762451172,-27.976993560791016,0.0006075759301893413,49.15529760113033,2.5145478298945855e-07,12.52996673236441,4.728961110792899,2.7708274969781845,3.8321779929148936,5.732662677764893,1.9680850505828857,3.764577627182007,5232,-24.97639603395498,3.155081112482979,-1,22.500063308692724,2.8422645396244777,58.52101466259767,10.542096530227337,766,19.84775319382578,0.030325552145498105,False,AWE\01771\remap85_from_l7a\slice_005\cluster_007_global_00038\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_80x80\phase_speed_from_l7a_point_summary.csv,AWE\01771\remap85_from_l7a\slice_005\cluster_007_global_00038,plots_l7a_cluster_debug\01771\slice_005\awe_l7a_tmp_2024075T0711_01771_v23_slice_005_cluster_007_global_00038_info.png,l7\2024\03_v23\awe_l7a_tmp_2024075T0711_01771_v23.nc,2024075T0711_01771,01771,v23,
