cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      652             900       0   0.005  0.210     52     1.297          30.0        50.0        20.0      32.0      24.7
      653             567       1   0.252  0.275    252     1.091           0.0         0.0         0.0      29.3      32.0
      654             718       1   0.022  0.267     92     1.091          10.0        90.0        80.0      32.0      34.9
      655             963       1   0.338  0.402    164     1.189           0.0       110.0       110.0      26.9      22.6
      656             748       1   0.142  0.155    164     1.091           0.0        90.0        90.0      29.3      26.9
      657            1045       0   0.025  0.038     28     1.542           0.0       100.0       100.0      24.7      16.0
      658             547       0   0.017  0.047     80     2.706           0.0        80.0        80.0      23.7      64.0
      659             692       1   0.005  0.051     52     1.000          10.0       100.0        90.0      32.0      32.0
      660             815       0   0.013  0.379    220     1.414          20.0        10.0       170.0      19.0      26.9
      661             784       1   0.033  0.500    100     1.189          11.6       128.4       140.0      26.9      32.0
      662             434       0   0.007  0.009     48     1.297           0.0        70.0        70.0      32.0      41.5
      663             913       1   0.193  0.592    400     1.189           1.6        30.0        28.4      24.7      20.7
      664             683       1   0.006  0.083    164     1.189          10.0       170.0         0.0      20.7      24.7
      665             600       0   0.007  0.267    204     1.682          21.0        21.0         0.0      24.7      41.5
      666             465       0   0.004  0.017     48     1.000           3.3       100.0       103.3      32.0      32.0
      667             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      668             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      669             719       1   0.062  0.315    824     1.091           3.7        92.5        96.2      19.0      17.4
      670             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      671             604       0   0.003  0.133     68     1.834          20.0        20.0         0.0      29.3      53.8
      672            1015       0   0.003  0.083      4     1.297          20.0        80.0        60.0      32.0      24.7
      673             850       1   0.008  0.100     52     1.189           9.2        50.0        59.2      29.3      24.7
      674             670       0   0.000  0.007      4     1.414          50.0       140.0        90.0      32.0      45.3
      675             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      676             683       1   0.065  0.238    400     1.000           2.7        10.0         7.3      22.6      22.6
      677             837       1   0.019  0.228    124     1.091          10.0        30.0        20.0      24.7      26.9
      678            1023       1   0.073  0.213    220     1.091           1.7        81.7        80.0      19.0      20.7
      679             843       0   0.011  0.355     44     1.000          30.0        50.0        80.0      29.3      29.3
      680             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      681             692       1   0.006  0.075     76     1.091          10.0       100.0        90.0      29.3      32.0
      682             738       0   0.011  0.396    168     1.189          30.0        40.0        10.0      26.9      32.0
      683             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      684             941       1   0.562  0.562    164     1.000           0.0       100.0       100.0      24.7      24.7
      685             712       1   0.028  0.303    160     1.000          10.0        60.0        70.0      26.9      26.9
      686             799       0   0.023  0.312    276     1.297           9.4       150.1       140.7      24.7      19.0
      687             508       0   0.001  0.025     80     1.000          20.0        20.0        40.0      29.3      29.3
      688             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      689             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      690             740       0   0.003  0.038     36     1.297          10.0        30.0        40.0      29.3      22.6
      691             839       1   0.542  0.542     52     1.000           0.0        30.0        30.0      29.3      29.3
      692             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      693             851       1   0.092  0.100     56     1.091           0.0        70.0        70.0      29.3      26.9
      694             786       1   0.032  0.190    124     1.091           4.5       120.0       124.5      26.9      24.7
      695            1019       1   0.209  0.310    244     1.000           0.5        30.0        29.5      16.0      16.0
      696             922       0   0.011  0.130     28     1.091          10.0        50.0        40.0      24.7      26.9
      697             530       1   0.006  0.074    116     1.091          10.0        50.0        60.0      26.9      29.3
      698             666       0   0.002  0.057     52     1.297          20.0        20.0        40.0      26.9      34.9
      699            1020       1   0.036  0.212    232     1.000           4.9        55.1        60.0      16.0      16.0
      700             622       0   0.009  0.009     24     1.000           0.0        80.0        80.0      26.9      26.9
      701             925       0   0.393  0.429     24     1.091           0.0        70.0        70.0      29.3      26.9
      702            1039       1   0.352  0.419    124     1.189           0.0       160.0       160.0      24.7      20.7
      703            1044       1   0.025  0.273     96     1.000          10.0        70.0        60.0      22.6      22.6
      704             582       0   0.037  0.037     60     1.000           0.0        10.0        10.0      29.3      29.3
      705             609       0   0.037  0.040     24     1.091           0.0        90.0        90.0      29.3      26.9
      706             437       1   0.024  0.068    680     1.000           1.9        40.0        41.9      20.7      20.7
      707             650       1   0.037  0.291    516     1.000           6.9       113.2       120.1      17.4      17.4
      708             646       1   0.033  0.326    400     1.091           8.0       134.6       126.6      20.7      22.6
      709             836       0   0.115  0.125     20     1.091           0.0       110.0       110.0      29.3      26.9
      710             960       1   0.025  0.323     80     1.189          10.0        90.0        80.0      20.7      24.7
      711             804       0   0.004  0.260     76     1.189          50.0        30.0        80.0      26.9      32.0
      712             621       1   0.207  0.247    220     1.189           0.0        80.0        80.0      24.7      29.3
      713             796       0   0.005  0.125     16     1.189          20.0       120.0       140.0      29.3      34.9
      714             720       1   0.266  0.266    840     1.000           0.0       170.0       170.0      17.4      17.4
      715             810       0   0.056  0.062     16     1.091           0.0        50.0        50.0      29.3      32.0
      716            1056       0   0.011  0.140     28     1.189          10.0        90.0       100.0      26.9      22.6
      717             787       0   0.088  0.104     20     1.189           0.0       150.0       150.0      26.9      32.0
      718             463       0   0.005  0.014     92     2.828           0.0        30.0        30.0      26.9      76.1
      719             994       1   0.128  0.152    188     1.189           0.0       150.0       150.0      19.0      22.6
      720             494       0   0.188  0.244    268     1.297           0.0        40.0        40.0      22.6      29.3
      721            1028       0   0.168  0.200      4     1.189           0.0        70.0        70.0      29.3      24.7
      722             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      723             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      724             417       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      725             641       1   0.117  0.127    116     1.091           0.0        70.0        70.0      26.9      29.3
      726             651       0   0.003  0.004      8     1.189           0.0        10.0        10.0      26.9      22.6
      727             666       0   0.015  0.234    208     1.414          10.0        30.0        40.0      24.7      34.9
      728             621       1   0.108  0.118    104     1.091           0.0        80.0        80.0      26.9      29.3
      729             664       0   0.048  0.063    128     1.297           0.0       160.0       160.0      24.7      19.0
      730             763       1   0.768  0.768    596     1.000           0.0        20.0        20.0      17.4      17.4
      731             587       1   0.083  0.083     52     1.000           0.0       110.0       110.0      26.9      26.9
      732             767       0   0.432  0.611     44     1.414           0.0        40.0        40.0      26.9      38.1
      733             600       0   0.001  0.053     32     1.542          30.0        30.0         0.0      26.9      41.5
      734             612       0   0.014  0.218     96     1.414          10.0        30.0        40.0      26.9      38.1
      735             927       0   0.015  0.018     16     1.189           0.0       100.0       100.0      26.9      22.6
      736             683       1   0.126  0.150    268     1.189           0.0         0.0         0.0      20.7      24.7
      737             927       0   0.004  0.152    132     1.091          30.0        70.0       100.0      24.7      22.6
      738             788       1   0.025  0.330    136     1.189          10.0        40.0        50.0      24.7      29.3
      739             784       0   0.014  0.344     44     1.189          20.0       120.0       140.0      26.9      32.0
      740             961       1   0.350  0.562    416     1.091           0.5        50.5        50.0      17.4      16.0
      741             947       0   0.029  0.042     12     1.414           0.0        20.0        20.0      26.9      19.0
      742             698       1   0.032  0.131    320     1.091           2.7        71.5        68.7      22.6      20.7
