Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.89,3231,21,1770,1538,0.7269817073170731,0.4649334945586457
0.9,3235,17,1807,1501,0.7219512195121951,0.4537484885126965
0.91,3236,16,1854,1454,0.7149390243902439,0.439540507859734
0.92,3239,13,1903,1405,0.7079268292682926,0.4247279322853688
0.93,3240,12,1958,1350,0.6996951219512195,0.40810157194679564
0.94,3244,8,2012,1296,0.6920731707317073,0.39177750906892383
0.95,3245,7,2062,1246,0.6846036585365853,0.3766626360338573
0.96,3247,5,2129,1179,0.6746951219512195,0.3564087061668682
0.97,3248,4,2222,1086,0.660670731707317,0.3282950423216445
0.98,3250,2,2323,985,0.645579268292683,0.29776299879081014
0.99,3251,1,2469,839,0.6234756097560976,0.253627569528416
1.0,3252,0,3138,170,0.5216463414634146,0.051390568319226115
