Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.49,2862,453,471,2774,0.8591463414634146,0.8548536209553159
0.5,2889,426,491,2754,0.8602134146341464,0.8486902927580894
0.51,2920,395,516,2729,0.8611280487804878,0.8409861325115563
0.52,2936,379,533,2712,0.8609756097560975,0.8357473035439137
0.53,2959,356,558,2687,0.8606707317073171,0.8280431432973806
0.54,2982,333,578,2667,0.8611280487804878,0.8218798151001541
0.55,2996,319,602,2643,0.8596036585365854,0.8144838212634823
0.56,3014,301,623,2622,0.8591463414634146,0.8080123266563944
0.57,3036,279,671,2574,0.8551829268292683,0.7932203389830509
0.58,3053,262,705,2540,0.8525914634146341,0.7827426810477658
0.59,3070,245,739,2506,0.85,0.7722650231124807
0.6,3095,220,771,2474,0.8489329268292682,0.7624036979969183
0.61,3113,202,812,2433,0.8454268292682927,0.749768875192604
0.62,3133,182,873,2372,0.8391768292682927,0.7309707241910631
0.63,3146,169,925,2320,0.8332317073170732,0.7149460708782742
0.64,3159,156,972,2273,0.8280487804878048,0.700462249614792
0.65,3182,133,1030,2215,0.8227134146341464,0.6825885978428351
0.66,3191,124,1075,2170,0.8172256097560976,0.6687211093990755
0.67,3205,110,1117,2128,0.8129573170731708,0.6557781201848999
0.68,3219,96,1179,2066,0.805640243902439,0.6366718027734977
0.69,3224,91,1226,2019,0.7992378048780487,0.6221879815100154
0.7,3230,85,1272,1973,0.793140243902439,0.6080123266563945
0.71,3238,77,1312,1933,0.7882621951219512,0.5956856702619414
0.72,3257,58,1390,1855,0.7792682926829269,0.5716486902927581
0.73,3262,53,1432,1813,0.7736280487804879,0.5587057010785824
0.74,3272,43,1478,1767,0.7681402439024391,0.5445300462249615
0.75,3280,35,1538,1707,0.7602134146341464,0.526040061633282
0.76,3282,33,1579,1666,0.7542682926829268,0.5134052388289676
0.77,3287,28,1623,1622,0.7483231707317073,0.49984591679506934
0.78,3289,26,1673,1572,0.7410060975609756,0.48443759630200306
0.79,3291,24,1705,1540,0.7364329268292683,0.4745762711864407
0.8,3295,20,1752,1493,0.7298780487804878,0.4600924499229584
0.81,3298,17,1789,1456,0.7246951219512195,0.44869029275808936
0.82,3299,16,1829,1416,0.71875,0.43636363636363634
0.83,3300,15,1877,1368,0.7115853658536585,0.42157164869029273
0.84,3305,10,1904,1341,0.7082317073170732,0.41325115562403697
0.85,3306,9,1950,1295,0.7013719512195122,0.39907550077041604
0.86,3307,8,1992,1253,0.6951219512195121,0.38613251155624034
0.87,3308,7,2033,1212,0.6890243902439024,0.373497688751926
0.88,3309,6,2091,1154,0.6803353658536585,0.3556240369799692
0.89,3310,5,2149,1096,0.6716463414634146,0.3377503852080123
0.9,3311,4,2187,1058,0.6660060975609756,0.326040061633282
0.91,3312,3,2234,1011,0.6589939024390243,0.3115562403697997
0.92,3313,2,2288,957,0.6509146341463414,0.29491525423728815
0.93,3313,2,2331,914,0.644359756097561,0.28166409861325115
0.94,3313,2,2379,866,0.6370426829268293,0.26687211093990754
0.95,3313,2,2432,813,0.6289634146341463,0.2505392912172573
0.96,3313,2,2497,748,0.6190548780487805,0.2305084745762712
0.97,3313,2,2561,684,0.6092987804878048,0.21078582434514637
0.98,3315,0,2641,604,0.5974085365853659,0.18613251155624036
0.99,3315,0,2745,500,0.5815548780487805,0.15408320493066255
1.0,3315,0,3157,88,0.51875,0.02711864406779661
