Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.76,3179,49,1386,1914,0.7801776960784313,0.58
0.77,3181,47,1417,1883,0.7757352941176471,0.5706060606060606
0.78,3189,39,1448,1852,0.7722120098039216,0.5612121212121212
0.79,3193,35,1478,1822,0.7682291666666666,0.5521212121212121
0.8,3195,33,1507,1793,0.7640931372549019,0.5433333333333333
0.81,3200,28,1544,1756,0.7591911764705882,0.5321212121212121
0.82,3202,26,1584,1716,0.7533700980392157,0.52
0.83,3204,24,1609,1691,0.7498468137254902,0.5124242424242424
0.84,3209,19,1631,1669,0.7472426470588235,0.5057575757575757
0.85,3212,16,1669,1631,0.7418811274509803,0.49424242424242426
0.86,3214,14,1704,1596,0.7368259803921569,0.48363636363636364
0.87,3216,12,1733,1567,0.7326899509803921,0.47484848484848485
0.88,3217,11,1775,1525,0.7264093137254902,0.4621212121212121
0.89,3218,10,1809,1491,0.7213541666666666,0.45181818181818184
0.9,3221,7,1846,1454,0.7161458333333334,0.4406060606060606
0.91,3221,7,1893,1407,0.7089460784313726,0.4263636363636364
0.92,3223,5,1943,1357,0.7015931372549019,0.4112121212121212
0.93,3224,4,1975,1325,0.6968443627450981,0.4015151515151515
0.94,3224,4,2026,1274,0.6890318627450981,0.38606060606060605
0.95,3224,4,2087,1213,0.6796875,0.36757575757575756
0.96,3226,2,2150,1150,0.6703431372549019,0.3484848484848485
0.97,3228,0,2212,1088,0.6611519607843137,0.3296969696969697
0.98,3228,0,2302,998,0.6473651960784313,0.30242424242424243
0.99,3228,0,2416,884,0.6299019607843137,0.2678787878787879
1.0,3228,0,3059,241,0.5314031862745098,0.07303030303030303
