Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.55,3030,275,865,2390,0.8262195121951219,0.7342549923195084
0.56,3042,263,890,2365,0.8242378048780488,0.7265745007680492
0.57,3053,252,912,2343,0.822560975609756,0.719815668202765
0.58,3064,241,927,2328,0.8219512195121951,0.7152073732718894
0.59,3076,229,956,2299,0.819359756097561,0.7062980030721966
0.6,3082,223,979,2276,0.8167682926829268,0.6992319508448541
0.61,3124,181,1030,2225,0.8153963414634147,0.6835637480798771
0.62,3140,165,1063,2192,0.8128048780487804,0.6734254992319508
0.63,3162,143,1092,2163,0.8117378048780488,0.6645161290322581
0.64,3179,126,1127,2128,0.8089939024390244,0.6537634408602151
0.65,3188,117,1152,2103,0.8065548780487805,0.6460829493087558
0.66,3196,109,1191,2064,0.801829268292683,0.6341013824884792
0.67,3212,93,1224,2031,0.7992378048780487,0.623963133640553
0.68,3216,89,1263,1992,0.7939024390243903,0.6119815668202765
0.69,3225,80,1293,1962,0.7907012195121951,0.6027649769585254
0.7,3233,72,1321,1934,0.7876524390243902,0.5941628264208909
0.71,3236,69,1355,1900,0.7829268292682927,0.5837173579109063
0.72,3243,62,1376,1879,0.7807926829268292,0.5772657450076805
0.73,3247,58,1407,1848,0.7766768292682927,0.567741935483871
0.74,3256,49,1443,1812,0.7725609756097561,0.5566820276497696
0.75,3261,44,1482,1773,0.7673780487804878,0.5447004608294931
0.76,3268,37,1509,1746,0.7643292682926829,0.5364055299539171
0.77,3273,32,1541,1714,0.7602134146341464,0.5265745007680491
0.78,3276,29,1581,1674,0.7545731707317073,0.5142857142857142
0.79,3278,27,1616,1639,0.7495426829268292,0.5035330261136712
0.8,3279,26,1649,1606,0.7446646341463414,0.493394777265745
0.81,3281,24,1687,1568,0.7391768292682926,0.4817204301075269
0.82,3282,23,1707,1548,0.7362804878048781,0.47557603686635946
0.83,3286,19,1737,1518,0.7323170731707317,0.4663594470046083
0.84,3286,19,1766,1489,0.7278963414634146,0.4574500768049155
0.85,3288,17,1802,1453,0.7227134146341463,0.4463901689708141
0.86,3291,14,1833,1422,0.7184451219512196,0.4368663594470046
0.87,3295,10,1875,1380,0.7126524390243902,0.423963133640553
0.88,3296,9,1912,1343,0.7071646341463415,0.41259600614439323
0.89,3300,5,1944,1311,0.7028963414634146,0.40276497695852537
0.9,3300,5,1983,1272,0.6969512195121951,0.39078341013824885
0.91,3300,5,2014,1241,0.6922256097560976,0.3812596006144393
0.92,3300,5,2063,1192,0.6847560975609757,0.36620583717357913
0.93,3301,4,2113,1142,0.6772865853658536,0.3508448540706605
0.94,3301,4,2172,1083,0.6682926829268293,0.3327188940092166
0.95,3302,3,2219,1036,0.661280487804878,0.31827956989247314
0.96,3302,3,2276,979,0.6525914634146341,0.30076804915514593
0.97,3304,1,2351,904,0.6414634146341464,0.27772657450076804
0.98,3305,0,2421,834,0.6309451219512195,0.25622119815668204
0.99,3305,0,2541,714,0.6126524390243903,0.21935483870967742
1.0,3305,0,3085,170,0.5297256097560976,0.05222734254992319
