Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.91,3256,5,2001,1330,0.6956917475728155,0.39927949564695286
0.92,3257,4,2043,1288,0.6894720873786407,0.38667066946862805
0.93,3258,3,2091,1240,0.6823422330097088,0.3722605824076854
0.94,3258,3,2138,1193,0.6752123786407767,0.3581507054938457
0.95,3259,2,2192,1139,0.6671723300970874,0.3419393575502852
0.96,3259,2,2256,1075,0.6574635922330098,0.32272590813569496
0.97,3259,2,2332,999,0.6459344660194175,0.2999099369558691
0.98,3260,1,2417,914,0.6331917475728155,0.2743920744521165
0.99,3261,0,2558,773,0.6119538834951457,0.23206244371059742
1.0,3261,0,3157,174,0.5210861650485437,0.05223656559591714
