Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.39,2666,612,415,2899,0.8442050970873787,0.8747736873868437
0.4,2708,570,437,2877,0.8472390776699029,0.868135184067592
0.41,2732,546,464,2850,0.8467839805825242,0.859987929993965
0.42,2759,519,492,2822,0.8466322815533981,0.8515389257694629
0.43,2784,494,518,2796,0.8464805825242718,0.8436934218467109
0.44,2806,472,541,2773,0.8463288834951457,0.8367531683765842
0.45,2833,445,562,2752,0.8472390776699029,0.8304164152082076
0.46,2856,422,582,2732,0.8476941747572816,0.824381412190706
0.47,2873,405,601,2713,0.8473907766990292,0.8186481593240796
0.48,2891,387,620,2694,0.8472390776699029,0.8129149064574532
0.49,2910,368,639,2675,0.8472390776699029,0.8071816535908268
0.5,2934,344,664,2650,0.8470873786407767,0.79963789981895
0.51,2955,323,676,2638,0.8484526699029126,0.796016898008449
0.52,2965,313,696,2618,0.8469356796116505,0.7899818949909475
0.53,2978,300,710,2604,0.8467839805825242,0.7857573928786964
0.54,2992,286,726,2588,0.8464805825242718,0.7809293904646952
0.55,3001,277,739,2575,0.845873786407767,0.7770066385033193
0.56,3006,272,755,2559,0.8442050970873787,0.772178636089318
0.57,3041,237,786,2528,0.8448118932038835,0.7628243814121907
0.58,3053,225,809,2505,0.8431432038834952,0.7558841279420639
0.59,3064,214,834,2480,0.8410194174757282,0.7483403741701871
0.6,3080,198,853,2461,0.8405643203883495,0.7426071213035607
0.61,3092,186,874,2440,0.8391990291262136,0.7362703681351841
0.62,3104,174,899,2415,0.8372269417475728,0.7287266143633072
0.63,3117,161,918,2396,0.8363167475728155,0.7229933614966807
0.64,3134,144,946,2368,0.8346480582524272,0.7145443572721787
0.65,3141,137,973,2341,0.8316140776699029,0.7063971031985516
0.66,3150,128,995,2319,0.8296419902912622,0.6997585998792999
0.67,3158,120,1020,2294,0.8270631067961165,0.692214846107423
0.68,3168,110,1049,2265,0.8241808252427184,0.6834640917320459
0.69,3177,101,1088,2226,0.819629854368932,0.6716958358479179
0.7,3187,91,1122,2192,0.8159890776699029,0.6614363307181653
0.71,3192,86,1149,2165,0.8126516990291263,0.6532890766445383
0.72,3200,78,1188,2126,0.8079490291262136,0.6415208207604104
0.73,3207,71,1221,2093,0.804004854368932,0.6315630657815329
0.74,3212,66,1256,2058,0.7994538834951457,0.6210018105009053
0.75,3220,58,1294,2020,0.7949029126213593,0.6095353047676524
0.76,3221,57,1333,1981,0.7891383495145631,0.5977670488835244
0.77,3227,51,1367,1947,0.7848907766990292,0.5875075437537719
0.78,3233,45,1400,1914,0.7807949029126213,0.5775497887748944
0.79,3242,36,1432,1882,0.7773058252427184,0.5678937839468919
0.8,3245,33,1465,1849,0.772754854368932,0.5579360289680145
0.81,3246,32,1503,1811,0.7671419902912622,0.5464695232347616
0.82,3251,27,1545,1769,0.7615291262135923,0.5337960168980085
0.83,3253,25,1584,1730,0.7559162621359223,0.5220277610138805
0.84,3256,22,1620,1694,0.7509101941747572,0.5111647555823778
0.85,3257,21,1660,1654,0.7449939320388349,0.49909474954737476
0.86,3260,18,1707,1607,0.7383191747572816,0.48491249245624624
0.87,3261,17,1758,1556,0.7307342233009708,0.4695232347616174
0.88,3261,17,1808,1506,0.7231492718446602,0.4544357272178636
0.89,3262,16,1860,1454,0.7154126213592233,0.4387447193723597
0.9,3262,16,1902,1412,0.7090412621359223,0.4260712130356065
0.91,3264,14,1951,1363,0.7019114077669902,0.41128545564272784
0.92,3265,13,1997,1317,0.6950849514563107,0.39740494870247434
0.93,3266,12,2052,1262,0.6868932038834952,0.38080869040434523
0.94,3267,11,2114,1200,0.6776395631067961,0.3621001810500905
0.95,3268,10,2171,1143,0.6691444174757282,0.34490042245021124
0.96,3272,6,2246,1068,0.658373786407767,0.32226916113458054
0.97,3273,5,2318,996,0.6476031553398058,0.30054315027157513
0.98,3276,2,2402,912,0.6353155339805825,0.2751961375980688
0.99,3277,1,2532,782,0.615746359223301,0.235968617984309
1.0,3278,0,3131,183,0.5250303398058253,0.055220277610138806
