Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.69,3213,56,1215,2044,0.8053002450980392,0.6271862534519791
0.7,3215,54,1245,2014,0.8010110294117647,0.6179809757594354
0.71,3228,41,1284,1975,0.7970281862745098,0.6060141147591286
0.72,3234,35,1327,1932,0.7913602941176471,0.5928198833998158
0.73,3239,30,1361,1898,0.7869178921568627,0.5823872353482663
0.74,3242,27,1392,1867,0.7826286764705882,0.5728751150659711
0.75,3246,23,1432,1827,0.7771139705882353,0.5606014114759128
0.76,3246,23,1463,1796,0.7723651960784313,0.5510892911936177
0.77,3248,21,1496,1763,0.7676164215686274,0.5409634857318196
0.78,3252,17,1541,1718,0.7613357843137255,0.527155569193004
0.79,3254,15,1579,1680,0.7558210784313726,0.5154955507824486
0.8,3256,13,1613,1646,0.7509191176470589,0.505062902730899
0.81,3259,10,1646,1613,0.7463235294117647,0.49493709726910096
0.82,3261,8,1674,1585,0.7423406862745098,0.48634550475606014
0.83,3262,7,1710,1549,0.7369791666666666,0.47529917152500767
0.84,3262,7,1740,1519,0.7323835784313726,0.46609389383246397
0.85,3262,7,1790,1469,0.7247242647058824,0.45075176434489106
0.86,3262,7,1824,1435,0.719515931372549,0.44031911629334153
0.87,3262,7,1859,1400,0.7141544117647058,0.4295796256520405
0.88,3262,7,1899,1360,0.7080269607843137,0.4173059220619822
0.89,3262,7,1936,1323,0.702359068627451,0.4059527462411783
0.9,3263,6,1968,1291,0.6976102941176471,0.39613378336913163
0.91,3263,6,2008,1251,0.6914828431372549,0.3838600797790733
0.92,3264,5,2051,1208,0.6850490196078431,0.37066584841976064
0.93,3264,5,2091,1168,0.678921568627451,0.3583921448297024
0.94,3267,2,2142,1117,0.6715686274509803,0.34274317275237803
0.95,3267,2,2219,1040,0.6597732843137255,0.3191162933415158
0.96,3267,2,2276,983,0.6510416666666666,0.30162626572568274
0.97,3267,2,2345,914,0.6404718137254902,0.2804541270328322
0.98,3267,2,2431,828,0.6272977941176471,0.2540656643142068
0.99,3267,2,2545,714,0.6098345588235294,0.21908560908254066
1.0,3269,0,3102,157,0.5248161764705882,0.048174286590978825
