Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.86,3288,28,1740,1504,0.7304878048780488,0.4636251541307028
0.87,3293,23,1770,1474,0.7266768292682927,0.45437731196054254
0.88,3296,20,1809,1435,0.7211890243902439,0.4423551171393342
0.89,3298,18,1845,1399,0.7160060975609757,0.4312577065351418
0.9,3300,16,1891,1353,0.7092987804878049,0.41707768187422933
0.91,3300,16,1948,1296,0.7006097560975609,0.3995067817509248
0.92,3303,13,1993,1251,0.6942073170731707,0.3856350184956843
0.93,3304,12,2053,1191,0.6852134146341463,0.36713933415536376
0.94,3304,12,2113,1131,0.6760670731707317,0.34864364981504314
0.95,3306,10,2170,1074,0.6676829268292683,0.3310727496917386
0.96,3307,9,2257,987,0.6545731707317073,0.30425400739827374
0.97,3308,8,2328,916,0.6439024390243903,0.28236744759556104
0.98,3309,7,2422,822,0.6297256097560976,0.2533908754623921
0.99,3311,5,2562,682,0.6086890243902439,0.21023427866831074
1.0,3316,0,3126,118,0.5234756097560975,0.036374845869297165
