Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.45,2853,439,548,2752,0.8502730582524272,0.833939393939394
0.46,2874,418,576,2724,0.8492111650485437,0.8254545454545454
0.47,2901,391,607,2693,0.8486043689320388,0.816060606060606
0.48,2921,371,628,2672,0.8484526699029126,0.8096969696969697
0.49,2937,355,649,2651,0.8476941747572816,0.8033333333333333
0.5,2962,330,675,2625,0.8475424757281553,0.7954545454545454
0.51,2975,317,697,2603,0.8461771844660194,0.7887878787878788
0.52,2990,302,718,2582,0.8452669902912622,0.7824242424242425
0.53,2999,293,744,2556,0.8426881067961165,0.7745454545454545
0.54,3017,275,771,2529,0.8413228155339806,0.7663636363636364
0.55,3031,261,794,2506,0.8399575242718447,0.7593939393939394
0.56,3046,246,817,2483,0.8387439320388349,0.7524242424242424
0.57,3058,234,840,2460,0.8370752427184466,0.7454545454545455
0.58,3070,222,866,2434,0.8349514563106796,0.7375757575757576
0.59,3090,202,923,2377,0.8293385922330098,0.7203030303030303
0.6,3098,194,956,2344,0.8255461165048543,0.7103030303030303
0.61,3106,186,985,2315,0.8223604368932039,0.7015151515151515
0.62,3123,169,1010,2290,0.8211468446601942,0.693939393939394
0.63,3135,157,1045,2255,0.8176577669902912,0.6833333333333333
0.64,3142,150,1079,2221,0.8135618932038835,0.673030303030303
0.65,3157,135,1118,2182,0.8099211165048543,0.6612121212121213
0.66,3171,121,1162,2138,0.805370145631068,0.6478787878787878
0.67,3179,113,1193,2107,0.8018810679611651,0.6384848484848484
0.68,3189,103,1228,2072,0.7980885922330098,0.6278787878787879
0.69,3198,94,1261,2039,0.7944478155339806,0.6178787878787879
0.7,3206,86,1291,2009,0.7911104368932039,0.6087878787878788
0.71,3212,80,1332,1968,0.7858009708737864,0.5963636363636363
0.72,3217,75,1367,1933,0.78125,0.5857575757575758
0.73,3225,67,1396,1904,0.7780643203883495,0.576969696969697
0.74,3230,62,1438,1862,0.7724514563106796,0.5642424242424242
0.75,3233,59,1468,1832,0.7683555825242718,0.5551515151515152
0.76,3235,57,1509,1791,0.7624393203883495,0.5427272727272727
0.77,3241,51,1555,1745,0.756371359223301,0.5287878787878788
0.78,3246,46,1590,1710,0.7518203883495146,0.5181818181818182
0.79,3248,44,1629,1671,0.7462075242718447,0.5063636363636363
0.8,3255,37,1663,1637,0.7421116504854369,0.49606060606060604
0.81,3259,33,1700,1600,0.7371055825242718,0.48484848484848486
0.82,3265,27,1751,1549,0.7302791262135923,0.4693939393939394
0.83,3269,23,1790,1510,0.7249696601941747,0.4575757575757576
0.84,3272,20,1845,1455,0.7170813106796117,0.4409090909090909
0.85,3279,13,1897,1403,0.710254854368932,0.42515151515151517
0.86,3281,11,1934,1366,0.7049453883495146,0.41393939393939394
0.87,3283,9,1981,1319,0.6981189320388349,0.3996969696969697
0.88,3286,6,2020,1280,0.6926577669902912,0.3878787878787879
0.89,3286,6,2063,1237,0.6861347087378641,0.3748484848484849
0.9,3286,6,2102,1198,0.6802184466019418,0.36303030303030304
0.91,3287,5,2147,1153,0.6735436893203883,0.34939393939393937
0.92,3287,5,2192,1108,0.6667172330097088,0.33575757575757575
0.93,3288,4,2234,1066,0.660497572815534,0.32303030303030306
0.94,3288,4,2283,1017,0.6530643203883495,0.30818181818181817
0.95,3288,4,2342,958,0.6441140776699029,0.2903030303030303
0.96,3290,2,2395,905,0.636377427184466,0.27424242424242423
0.97,3290,2,2475,825,0.6242415048543689,0.25
0.98,3291,1,2552,748,0.6127123786407767,0.22666666666666666
0.99,3292,0,2657,643,0.5969356796116505,0.19484848484848485
1.0,3292,0,3203,97,0.5141080097087378,0.029393939393939392
