Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.84,3324,11,1950,1307,0.7025182038834952,0.4012895302425545
0.85,3325,10,1991,1266,0.6964502427184466,0.3887012588271415
0.86,3326,9,2032,1225,0.6903822815533981,0.3761129874117286
0.87,3328,7,2071,1186,0.6847694174757282,0.3641387780165797
0.88,3328,7,2118,1139,0.6776395631067961,0.3497083205403746
0.89,3329,6,2170,1087,0.6699029126213593,0.33374270801350936
0.9,3330,5,2223,1034,0.6620145631067961,0.3174700644765121
0.91,3331,4,2261,996,0.6564016990291263,0.30580288609149525
0.92,3332,3,2315,942,0.6483616504854369,0.289223211544366
0.93,3333,2,2355,902,0.6424453883495146,0.27694197113908503
0.94,3333,2,2407,850,0.6345570388349514,0.26097635861221985
0.95,3334,1,2469,788,0.6253033980582524,0.2419404359840344
0.96,3335,0,2542,715,0.6143810679611651,0.2195271722443967
0.97,3335,0,2602,655,0.6052791262135923,0.20110531163647527
0.98,3335,0,2684,573,0.5928398058252428,0.17592876880564937
0.99,3335,0,2791,466,0.5766080097087378,0.14307645072152286
1.0,3335,0,3171,86,0.5189623786407767,0.026404666871354007
