Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.7,3272,65,1187,2068,0.8100728155339806,0.6353302611367128
0.71,3274,63,1227,2028,0.8043082524271845,0.6230414746543779
0.72,3280,57,1257,1998,0.8006674757281553,0.6138248847926268
0.73,3284,53,1286,1969,0.796875,0.6049155145929339
0.74,3287,50,1313,1942,0.7932342233009708,0.5966205837173579
0.75,3289,48,1356,1899,0.7870145631067961,0.5834101382488479
0.76,3293,44,1392,1863,0.7821601941747572,0.5723502304147465
0.77,3300,37,1432,1823,0.7771541262135923,0.5600614439324116
0.78,3305,32,1462,1793,0.7733616504854369,0.5508448540706605
0.79,3309,28,1493,1762,0.7692657766990292,0.541321044546851
0.8,3315,22,1533,1722,0.7641080097087378,0.5290322580645161
0.81,3317,20,1577,1678,0.7577366504854369,0.5155145929339477
0.82,3322,15,1616,1639,0.7525788834951457,0.5035330261136712
0.83,3322,15,1659,1596,0.7460558252427184,0.49032258064516127
0.84,3322,15,1691,1564,0.7412014563106796,0.4804915514592934
0.85,3323,14,1720,1535,0.7369538834951457,0.4715821812596006
0.86,3327,10,1757,1498,0.7319478155339806,0.46021505376344085
0.87,3330,7,1797,1458,0.7263349514563107,0.447926267281106
0.88,3330,7,1839,1416,0.7199635922330098,0.43502304147465437
0.89,3330,7,1881,1374,0.7135922330097088,0.4221198156682028
0.9,3331,6,1929,1326,0.7064623786407767,0.4073732718894009
0.91,3331,6,1966,1289,0.7008495145631068,0.39600614439324117
0.92,3332,5,2009,1246,0.6944781553398058,0.3827956989247312
0.93,3333,4,2055,1200,0.6876516990291263,0.3686635944700461
0.94,3333,4,2110,1145,0.6793082524271845,0.35176651305683565
0.95,3333,4,2173,1082,0.669751213592233,0.33241167434715824
0.96,3335,2,2242,1013,0.6595873786407767,0.31121351766513056
0.97,3336,1,2317,938,0.6483616504854369,0.28817204301075267
0.98,3336,1,2395,860,0.6365291262135923,0.2642089093701997
0.99,3337,0,2519,736,0.617870145631068,0.2261136712749616
1.0,3337,0,3072,183,0.5339805825242718,0.05622119815668203
