Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.46,2790,409,575,2754,0.8492647058823529,0.8272754580955242
0.47,2816,383,593,2736,0.8504901960784313,0.8218684289576449
0.48,2839,360,614,2715,0.850796568627451,0.8155602282967859
0.49,2850,349,640,2689,0.8484987745098039,0.8077500750976269
0.5,2874,325,662,2667,0.8488051470588235,0.8011414839291079
0.51,2885,314,687,2642,0.8466605392156863,0.793631721237609
0.52,2897,302,705,2624,0.8457414215686274,0.7882246920997297
0.53,2914,285,720,2609,0.8460477941176471,0.7837188344848303
0.54,2933,266,744,2585,0.8452818627450981,0.7765094623009913
0.55,2944,255,764,2565,0.8439031862745098,0.7705016521477921
0.56,2954,245,788,2541,0.8417585784313726,0.7632922799639531
0.57,2963,236,805,2524,0.8405330882352942,0.7581856413337339
0.58,2971,228,821,2508,0.8393075980392157,0.7533793932111745
0.59,2979,220,843,2486,0.8371629901960784,0.7467708020426554
0.6,2986,213,867,2462,0.8345588235294118,0.7395614298588165
0.61,2992,207,882,2447,0.8331801470588235,0.735055572243917
0.62,2996,203,899,2430,0.8311887254901961,0.7299489336136978
0.63,3037,162,958,2371,0.8284313725490197,0.7122258936617603
0.64,3046,153,991,2338,0.8247549019607843,0.7023130069089817
0.65,3057,142,1011,2318,0.8233762254901961,0.6963051967557825
0.66,3065,134,1045,2284,0.8193933823529411,0.686091919495344
0.67,3075,124,1080,2249,0.8155637254901961,0.6755782517272454
0.68,3084,115,1110,2219,0.8123468137254902,0.6665665364974467
0.69,3092,107,1142,2187,0.8086703431372549,0.6569540402523281
0.7,3102,97,1183,2146,0.803921568627451,0.6446380294382698
0.71,3113,86,1219,2110,0.8000919117647058,0.6338239711625112
0.72,3124,75,1267,2062,0.7944240196078431,0.6194052267948332
0.73,3131,68,1308,2021,0.7892156862745098,0.607089215980775
0.74,3133,66,1344,1985,0.7840073529411765,0.5962751577050165
0.75,3138,61,1380,1949,0.7792585784313726,0.5854610994292581
0.76,3146,53,1416,1913,0.7749693627450981,0.5746470411534995
0.77,3147,52,1460,1869,0.7683823529411765,0.5614298588164613
0.78,3155,44,1506,1823,0.7625612745098039,0.5476118954641034
0.79,3156,43,1546,1783,0.7565870098039216,0.535596275157705
0.8,3163,36,1587,1742,0.7513786764705882,0.5232802643436467
0.81,3167,32,1623,1706,0.7464767156862745,0.5124662060678883
0.82,3172,27,1653,1676,0.7426470588235294,0.5034544908380895
0.83,3174,25,1687,1642,0.7377450980392157,0.49324121357765094
0.84,3174,25,1714,1615,0.733609068627451,0.4851306698708321
0.85,3177,22,1764,1565,0.7264093137254902,0.4701111444878342
0.86,3180,19,1816,1513,0.7189031862745098,0.45449083808951635
0.87,3182,17,1853,1476,0.7135416666666666,0.4433763893060979
0.88,3187,12,1896,1433,0.7077205882352942,0.43045959747671975
0.89,3189,10,1933,1396,0.702359068627451,0.4193451486933013
0.9,3191,8,1979,1350,0.6956188725490197,0.40552718534094323
0.91,3192,7,2039,1290,0.6865808823529411,0.38750375488134575
0.92,3192,7,2077,1252,0.6807598039215687,0.37608891559026736
0.93,3192,7,2128,1201,0.6729473039215687,0.3607689996996095
0.94,3194,5,2183,1146,0.664828431372549,0.3442475217783118
0.95,3196,3,2235,1094,0.6571691176470589,0.328627215379994
0.96,3197,2,2298,1031,0.647671568627451,0.3097026133974166
0.97,3197,2,2382,947,0.6348039215686274,0.2844698107539802
0.98,3197,2,2487,842,0.6187193627450981,0.2529288074496846
0.99,3197,2,2631,698,0.5966605392156863,0.20967257434665065
1.0,3198,1,3212,117,0.5078125,0.03514568939621508
