Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.71,3138,126,1085,2211,0.8153963414634147,0.6708131067961165
0.72,3148,116,1111,2185,0.8129573170731708,0.6629247572815534
0.73,3156,108,1134,2162,0.8106707317073171,0.6559466019417476
0.74,3164,100,1165,2131,0.8071646341463414,0.6465412621359223
0.75,3169,95,1200,2096,0.8025914634146342,0.6359223300970874
0.76,3173,91,1223,2073,0.7996951219512195,0.6289441747572816
0.77,3181,83,1258,2038,0.7955792682926829,0.6183252427184466
0.78,3189,75,1286,2010,0.792530487804878,0.6098300970873787
0.79,3193,71,1322,1974,0.7876524390243902,0.5989077669902912
0.8,3200,64,1358,1938,0.7832317073170731,0.5879854368932039
0.81,3203,61,1404,1892,0.7766768292682927,0.5740291262135923
0.82,3211,53,1439,1857,0.7725609756097561,0.5634101941747572
0.83,3217,47,1474,1822,0.7681402439024391,0.5527912621359223
0.84,3220,44,1515,1781,0.7623475609756097,0.5403519417475728
0.85,3227,37,1567,1729,0.7554878048780488,0.5245752427184466
0.86,3231,33,1607,1689,0.75,0.5124393203883495
0.87,3234,30,1643,1653,0.744969512195122,0.5015169902912622
0.88,3239,25,1687,1609,0.7390243902439024,0.48816747572815533
0.89,3242,22,1720,1576,0.7344512195121952,0.47815533980582525
0.9,3246,18,1767,1529,0.7278963414634146,0.46389563106796117
0.91,3251,13,1819,1477,0.7207317073170731,0.44811893203883496
0.92,3252,12,1875,1421,0.7123475609756098,0.43112864077669905
0.93,3257,7,1926,1370,0.7053353658536585,0.41565533980582525
0.94,3261,3,1986,1310,0.6967987804878049,0.39745145631067963
0.95,3262,2,2047,1249,0.6876524390243902,0.37894417475728154
0.96,3262,2,2099,1197,0.6797256097560975,0.36316747572815533
0.97,3263,1,2185,1111,0.6667682926829268,0.3370752427184466
0.98,3264,0,2270,1026,0.6539634146341463,0.3112864077669903
0.99,3264,0,2400,896,0.6341463414634146,0.27184466019417475
1.0,3264,0,3109,187,0.5260670731707318,0.056735436893203886
