Threshold,True_Negatives,False_Positives,False_Negatives,True_Positives,Accuracy,Recall
0.39,2638,624,402,2896,0.8435975609756098,0.8781079442086113
0.4,2691,571,427,2871,0.8478658536585366,0.8705275924802911
0.41,2716,546,452,2846,0.8478658536585366,0.8629472407519709
0.42,2744,518,482,2816,0.8475609756097561,0.8538508186779866
0.43,2783,479,501,2797,0.850609756097561,0.8480897513644633
0.44,2809,453,531,2767,0.85,0.8389933292904791
0.45,2833,429,549,2749,0.8509146341463415,0.8335354760460886
0.46,2851,411,578,2720,0.8492378048780488,0.8247422680412371
0.47,2871,391,602,2696,0.8486280487804878,0.8174651303820497
0.48,2883,379,624,2674,0.8471036585365853,0.810794420861128
0.49,2904,358,647,2651,0.8467987804878049,0.8038204972710734
0.5,2913,349,661,2637,0.8460365853658537,0.7995755003032141
0.51,2930,332,684,2614,0.8451219512195122,0.7926015767131595
0.52,2940,322,703,2595,0.84375,0.7868405093996361
0.53,2950,312,728,2570,0.8414634146341463,0.779260157671316
0.54,2960,302,751,2547,0.8394817073170732,0.7722862340812614
0.55,2966,296,771,2527,0.8373475609756098,0.7662219526986053
0.56,2975,287,798,2500,0.8346036585365854,0.7580351728320194
0.57,2982,280,812,2486,0.8335365853658536,0.7537901758641601
0.58,2993,269,837,2461,0.8314024390243903,0.7462098241358399
0.59,3002,260,856,2442,0.8298780487804878,0.7404487568223166
0.6,3013,249,874,2424,0.8288109756097561,0.7349909035779261
0.61,3024,238,894,2404,0.8274390243902439,0.7289266221952698
0.62,3034,228,913,2385,0.8260670731707317,0.7231655548817465
0.63,3045,217,938,2360,0.8239329268292683,0.7155852031534263
0.64,3074,188,1006,2292,0.8179878048780488,0.6949666464523954
0.65,3089,173,1037,2261,0.8155487804878049,0.6855670103092784
0.66,3101,161,1085,2213,0.8100609756097561,0.6710127349909035
0.67,3113,149,1114,2184,0.807469512195122,0.6622195269860521
0.68,3124,138,1159,2139,0.8022865853658536,0.6485748938750758
0.69,3138,124,1215,2083,0.7958841463414634,0.6315949060036385
0.7,3154,108,1256,2042,0.7920731707317074,0.6191631291691935
0.71,3170,92,1344,1954,0.7810975609756098,0.5924802910855064
0.72,3178,84,1397,1901,0.7742378048780488,0.5764099454214675
0.73,3190,72,1452,1846,0.7676829268292683,0.5597331716191631
0.74,3196,66,1492,1806,0.7625,0.5476046088538509
0.75,3203,59,1528,1770,0.7580792682926829,0.5366889023650697
0.76,3207,55,1578,1720,0.7510670731707317,0.5215281989084294
0.77,3213,49,1610,1688,0.7471036585365853,0.5118253486961795
0.78,3216,46,1647,1651,0.7419207317073171,0.5006064281382656
0.79,3225,37,1689,1609,0.7368902439024391,0.4878714372346877
0.8,3229,33,1732,1566,0.7309451219512195,0.47483323226197693
0.81,3236,26,1769,1529,0.7263719512195121,0.4636143117040631
0.82,3239,23,1810,1488,0.7205792682926829,0.45118253486961796
0.83,3240,22,1857,1441,0.7135670731707318,0.436931473620376
0.84,3243,19,1889,1409,0.7091463414634146,0.4272286234081261
0.85,3246,16,1921,1377,0.7047256097560975,0.4175257731958763
0.86,3248,14,1959,1339,0.6992378048780488,0.4060036385688296
0.87,3248,14,1997,1301,0.6934451219512195,0.3944815039417829
0.88,3248,14,2032,1266,0.688109756097561,0.38386901152213465
0.89,3248,14,2075,1223,0.6815548780487805,0.3708308065494239
0.9,3249,13,2111,1187,0.676219512195122,0.3599151000606428
0.91,3253,9,2149,1149,0.6710365853658536,0.3483929654335961
0.92,3254,8,2193,1105,0.6644817073170731,0.33505154639175255
0.93,3256,6,2227,1071,0.6596036585365853,0.3247422680412371
0.94,3258,4,2278,1020,0.6521341463414634,0.30927835051546393
0.95,3258,4,2336,962,0.6432926829268293,0.2916919345057611
0.96,3259,3,2386,912,0.6358231707317074,0.2765312310491207
0.97,3260,2,2438,860,0.6280487804878049,0.2607640994542147
0.98,3260,2,2506,792,0.6176829268292683,0.24014554275318375
0.99,3261,1,2607,691,0.6024390243902439,0.20952092177077017
1.0,3262,0,3122,176,0.5240853658536585,0.053365676167374164
