saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time_pm12,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_time_nearest,awe_local_time_nearest_pm12,awe_file_nearest,awe_x_nearest,awe_temp_nearest,awe_MLCloud_nearest,distance_km_nearest,awe_temp_avg,awe_temp_std,awe_count_used,awe_temp_avg_unfiltered,awe_temp_std_unfiltered,awe_count_unfiltered,peak_altitude_km,saber_profile_mean_local_time_h,m2_center_km,m2_fwhm_km,m2_T_K,m2_T_std_K,m2_z_eff_km,m3_center_km,m3_fwhm_width_km,m3_T_K,m3_T_std_K,m3_z_eff_km,m3_z_left_km,m3_z_right_km,m4_T_K,m4_T_std_K,m4_z_eff_km,delta_temp_simple_unfiltered_K,delta_temp_m2_unfiltered_K,delta_temp_m3_unfiltered_K,delta_temp_m4_unfiltered_K
51.93348694,128.6750946,87.15757751,218.9554901,2025-03-16T14:45:57.930000,-0.656,SABER_L2A_2025075_126262_02.08.nc,23,193,48.754673,126.2555008,2025-03-16T14:48:37.538094,-0.773,awe_l3a_tmp_2025075T1443_07447_v01.nc,217,207,7,398.2737563,207.6482167,2.482943451,2787,207.6482167,2.482943451,2787,86.23,23.35,87,9.3,207.96,10.29,87.03,86.23,7.73,210.12,9.33,86.24,82.36,90.1,208.73,9.64,86.66,11.30727336,0.311783251,2.471783251,1.081783251
51.9254837,128.6791382,86.78971863,216.0603485,2025-03-16T14:45:57.975000,-0.655,SABER_L2A_2025075_126262_02.08.nc,23,194,48.754673,126.2555008,2025-03-16T14:48:37.538094,-0.773,awe_l3a_tmp_2025075T1443_07447_v01.nc,217,207,7,397.5963901,207.6388027,2.486998265,2798,207.6388027,2.486998265,2798,86.23,23.35,87,9.3,207.96,10.29,87.03,86.23,7.73,210.12,9.33,86.24,82.36,90.1,208.73,9.64,86.66,8.421545769,0.321197258,2.481197258,1.091197258
48.83488083,82.72345734,87.28727722,195.9410706,2025-03-16T16:18:09.642000,-2.182,SABER_L2A_2025075_126263_02.08.nc,18,193,52.52679062,83.69142151,2025-03-16T16:18:28.254926,-2.113,awe_l3a_tmp_2025075T1616_07448_v01.nc,83,212.7700043,14,421.8201301,209.5787436,2.156576541,3462,209.5766494,2.156845571,3465,85.62,21.82,87,9.3,199.11,16.09,87.02,85.62,8.47,202.49,14.99,85.65,81.39,89.86,202.4,15.88,86.34,-13.63557888,-10.46664944,-7.086649438,-7.176649438
48.82652664,82.72504425,86.91946411,199.9531403,2025-03-16T16:18:09.597000,-2.182,SABER_L2A_2025075_126263_02.08.nc,18,194,52.52679062,83.69142151,2025-03-16T16:18:28.254926,-2.113,awe_l3a_tmp_2025075T1616_07448_v01.nc,83,212.7700043,14,422.7315511,209.5725832,2.147722511,3457,209.5704914,2.147994729,3460,85.62,21.82,87,9.3,199.11,16.09,87.02,85.62,8.47,202.49,14.99,85.65,81.39,89.86,202.4,15.88,86.34,-9.617351153,-10.46049141,-7.080491412,-7.170491412
48.81816864,82.72660065,86.55151367,205.3058624,2025-03-16T16:18:09.552000,-2.182,SABER_L2A_2025075_126263_02.08.nc,18,195,52.52679062,83.69142151,2025-03-16T16:18:28.254926,-2.113,awe_l3a_tmp_2025075T1616_07448_v01.nc,83,212.7700043,14,423.6439068,209.565574,2.13828809,3450,209.563484,2.138563421,3453,85.62,21.82,87,9.3,199.11,16.09,87.02,85.62,8.47,202.49,14.99,85.65,81.39,89.86,202.4,15.88,86.34,-4.257621582,-10.45348401,-7.073484009,-7.163484009
50.33491898,88.56171417,87.37492371,201.6467896,2025-03-16T16:19:23.440000,-1.773,SABER_L2A_2025075_126263_02.08.nc,19,192,51.83587646,89.07448578,2025-03-16T16:19:17.538432,-1.74,awe_l3a_tmp_2025075T1616_07448_v01.nc,121,212.4299927,42,173.0284224,209.3104049,3.290855179,5485,209.307813,3.285881505,5505,84.98,22.25,87,9.3,203.32,7.8,87.02,84.98,9.2,206.11,8.44,85.05,80.37,89.58,206.82,9.65,85.53,-7.661023492,-5.987813043,-3.197813043,-2.487813043
50.32804108,88.56911469,87.00753784,201.2700958,2025-03-16T16:19:23.485000,-1.772,SABER_L2A_2025075_126263_02.08.nc,19,193,51.81439972,89.21376801,2025-03-16T16:19:18.835366,-1.731,awe_l3a_tmp_2025075T1616_07448_v01.nc,122,210.8600006,44,173.6404688,209.3081352,3.290555811,5480,209.3055492,3.285576466,5500,84.98,22.25,87,9.3,203.32,7.8,87.02,84.98,9.2,206.11,8.44,85.05,80.37,89.58,206.82,9.65,85.53,-8.035453411,-5.985549236,-3.195549236,-2.485549236
50.32116318,88.5765152,86.64002991,201.0212097,2025-03-16T16:19:23.529000,-1.772,SABER_L2A_2025075_126263_02.08.nc,19,194,51.81439972,89.21376801,2025-03-16T16:19:18.835366,-1.731,awe_l3a_tmp_2025075T1616_07448_v01.nc,122,210.8600006,44,174.2529562,209.30758,3.291469152,5479,209.3049956,3.286486522,5499,84.98,22.25,87,9.3,203.32,7.8,87.02,84.98,9.2,206.11,8.44,85.05,80.37,89.58,206.82,9.65,85.53,-8.283785878,-5.984995595,-3.194995595,-2.484995595
50.99052811,92.11985779,87.28953552,207.8696594,2025-03-16T16:20:06.022000,-1.524,SABER_L2A_2025075_126263_02.08.nc,20,191,51.30058289,92.2427063,2025-03-16T16:19:47.367922,-1.521,awe_l3a_tmp_2025075T1616_07448_v01.nc,144,207.5200043,28,36.0107119,208.1006291,3.963169573,5612,208.1023918,3.956828572,5632,84.7,22.47,87,9.3,204.63,6.13,87.02,84.7,9.58,206.62,5.49,84.8,79.91,89.49,206.52,6.09,85.61,-0.232732366,-3.47239179,-1.48239179,-1.58239179
50.98180008,92.1169281,86.92153168,208.5866699,2025-03-16T16:20:05.952000,-1.524,SABER_L2A_2025075_126263_02.08.nc,20,192,51.30058289,92.2427063,2025-03-16T16:19:47.367922,-1.521,awe_l3a_tmp_2025075T1616_07448_v01.nc,144,207.5200043,28,37.01561637,208.10296,3.962049859,5615,208.1047135,3.955713391,5635,84.7,22.47,87,9.3,204.63,6.13,87.02,84.7,9.58,206.62,5.49,84.8,79.91,89.49,206.52,6.09,85.61,0.481956424,-3.474713498,-1.484713498,-1.584713498
50.97332382,92.11560822,86.55340576,208.6128845,2025-03-16T16:20:05.902000,-1.524,SABER_L2A_2025075_126263_02.08.nc,20,193,51.30058289,92.2427063,2025-03-16T16:19:47.367922,-1.521,awe_l3a_tmp_2025075T1616_07448_v01.nc,144,207.5200043,28,37.96588866,208.104329,3.961912979,5618,208.1060767,3.95557955,5638,84.7,22.47,87,9.3,204.63,6.13,87.02,84.7,9.58,206.62,5.49,84.8,79.91,89.49,206.52,6.09,85.61,0.506807799,-3.476076723,-1.486076723,-1.586076723
51.72024536,98.55619049,87.24447632,207.3994598,2025-03-16T16:21:20.203000,-1.074,SABER_L2A_2025075_126263_02.08.nc,21,193,50.17200851,97.5605545,2025-03-16T16:20:39.245296,-1.152,awe_l3a_tmp_2025075T1616_07448_v01.nc,184,207.0800018,4,188.2821044,207.2475582,3.602710348,4640,207.2475582,3.602710348,4640,85.95,22.94,87,9.3,205.34,6.84,87.02,85.95,7.73,205.09,6.84,85.96,82.08,89.82,204.66,7.02,85.93,0.151901656,-1.907558183,-2.157558183,-2.587558183
51.71258926,98.56179047,86.87657166,208.5708923,2025-03-16T16:21:20.249000,-1.074,SABER_L2A_2025075_126263_02.08.nc,21,194,50.17200851,97.5605545,2025-03-16T16:20:39.245296,-1.152,awe_l3a_tmp_2025075T1616_07448_v01.nc,184,207.0800018,4,187.635123,207.2544822,3.606357843,4645,207.2544822,3.606357843,4645,85.95,22.94,87,9.3,205.34,6.84,87.02,85.95,7.73,205.09,6.84,85.96,82.08,89.82,204.66,7.02,85.93,1.316410103,-1.914482231,-2.164482231,-2.594482231
51.70494843,98.56755829,86.50856018,209.6539764,2025-03-16T16:21:20.297000,-1.073,SABER_L2A_2025075_126263_02.08.nc,21,195,50.17200851,97.5605545,2025-03-16T16:20:39.245296,-1.152,awe_l3a_tmp_2025075T1616_07448_v01.nc,184,207.0800018,4,186.9969241,207.2604363,3.60692986,4653,207.2604363,3.60692986,4653,85.95,22.94,87,9.3,205.34,6.84,87.02,85.95,7.73,205.09,6.84,85.96,82.08,89.82,204.66,7.02,85.93,2.39354017,-1.920436271,-2.170436271,-2.600436271
51.9136734,102.1120377,87.32933044,209.8606415,2025-03-16T16:22:00.276000,-0.826,SABER_L2A_2025075_126263_02.08.nc,22,191,49.45078659,100.3714447,2025-03-16T16:21:07.777852,-0.956,awe_l3a_tmp_2025075T1616_07448_v01.nc,206,206.5399933,5,304.1395416,206.6509364,3.351835062,3588,206.6509364,3.351835062,3588,85.67,23.17,87,9.3,209.26,6.84,87.02,85.67,6.26,207.95,5.82,85.68,82.54,88.8,207.67,6.8,86.02,3.209705059,2.60906358,1.29906358,1.01906358
51.90554428,102.1085739,86.96151733,211.72612,2025-03-16T16:22:00.230000,-0.826,SABER_L2A_2025075_126263_02.08.nc,22,192,49.45078659,100.3714447,2025-03-16T16:21:07.777852,-0.956,awe_l3a_tmp_2025075T1616_07448_v01.nc,206,206.5399933,5,303.2067976,206.6556705,3.352206162,3594,206.6556705,3.352206162,3594,85.67,23.17,87,9.3,209.26,6.84,87.02,85.67,6.26,207.95,5.82,85.68,82.54,88.8,207.67,6.8,86.02,5.070449468,2.604329473,1.294329473,1.014329473
51.89741898,102.1051865,86.59361267,213.0387726,2025-03-16T16:22:00.185000,-0.826,SABER_L2A_2025075_126263_02.08.nc,22,193,49.45078659,100.3714447,2025-03-16T16:21:07.777852,-0.956,awe_l3a_tmp_2025075T1616_07448_v01.nc,206,206.5399933,5,302.2767392,206.6587947,3.353928033,3601,206.6587947,3.353928033,3601,85.67,23.17,87,9.3,209.26,6.84,87.02,85.67,6.26,207.95,5.82,85.68,82.54,88.8,207.67,6.8,86.02,6.37997784,2.601205257,1.291205257,1.011205257
-2.712886572,166.6556396,87.19185638,192.954361,2025-03-16T16:45:37.146000,3.871,SABER_L2A_2025075_126263_02.08.nc,45,196,-4.394096851,164.3346558,2025-03-16T16:39:52.219936,3.62,awe_l3a_tmp_2025075T1616_07448_v01.nc,1073,181.8800049,39,322.6113118,180.53986,2.635791377,2141,180.5702451,2.614103439,2245,88.45,3.85,87,9.3,192.32,7.9,87.02,88.45,9.08,191.55,8.01,88.45,83.91,93,191.58,7.72,88.13,12.38411582,11.74975486,10.97975486,11.00975486
-2.717041731,166.6483612,86.82785797,194.6053619,2025-03-16T16:45:37.181000,3.87,SABER_L2A_2025075_126263_02.08.nc,45,197,-4.394096851,164.3346558,2025-03-16T16:39:52.219936,3.62,awe_l3a_tmp_2025075T1616_07448_v01.nc,1073,181.8800049,39,321.6731564,180.5460281,2.645632725,2145,180.575646,2.622543599,2253,88.45,3.85,87,9.3,192.32,7.9,87.02,88.45,9.08,191.55,8.01,88.45,83.91,93,191.58,7.72,88.13,14.02971599,11.74435405,10.97435405,11.00435405
-4.887244701,167.1000061,87.40989685,184.4913635,2025-03-16T16:46:16.292000,3.911,SABER_L2A_2025075_126263_02.08.nc,46,195,-5.249738216,164.9704285,2025-03-16T16:40:07.783149,3.667,awe_l3a_tmp_2025075T1616_07448_v01.nc,1085,183.5200043,35,242.5586884,180.0758127,1.910945916,1440,180.3334841,2.003096276,1659,88.13,3.89,87,9.3,193.2,13.22,87.02,88.13,8.02,190.56,13.78,88.14,84.12,92.14,191.6,13.9,88.22,4.157879388,12.86651586,10.22651586,11.26651586
-4.886674881,167.0917358,87.04532623,187.3187256,2025-03-16T16:46:16.246000,3.911,SABER_L2A_2025075_126263_02.08.nc,46,196,-5.249738216,164.9704285,2025-03-16T16:40:07.783149,3.667,awe_l3a_tmp_2025075T1616_07448_v01.nc,1085,183.5200043,35,241.6544554,180.0744839,1.909504625,1443,180.3354235,2.004474021,1665,88.13,3.89,87,9.3,193.2,13.22,87.02,88.13,8.02,190.56,13.78,88.14,84.12,92.14,191.6,13.9,88.22,6.983302037,12.86457645,10.22457645,11.26457645
-4.886158943,167.0834656,86.68066406,192.5740967,2025-03-16T16:46:16.200000,3.91,SABER_L2A_2025075_126263_02.08.nc,46,197,-5.249738216,164.9704285,2025-03-16T16:40:07.783149,3.667,awe_l3a_tmp_2025075T1616_07448_v01.nc,1085,183.5200043,35,240.7493793,180.0726627,1.908369674,1446,180.3328145,2.003511041,1670,88.13,3.89,87,9.3,193.2,13.22,87.02,88.13,8.02,190.56,13.78,88.14,84.12,92.14,191.6,13.9,88.22,12.24128219,12.86718551,10.22718551,11.26718551
49.01776886,59.01453018,87.24551392,196.7999725,2025-03-16T17:54:45.114000,-2.153,SABER_L2A_2025075_126264_02.08.nc,16,193,52.3661232,59.85864258,2025-03-16T17:51:17.816693,-2.154,awe_l3a_tmp_2025075T1749_07449_v01.nc,52,201.0899963,33,382.1792708,200.2920219,3.52739385,2285,200.2920219,3.52739385,2285,85.94,21.85,87,9.3,192.38,12.74,87.02,85.94,12.89,194.53,13.03,86.16,79.5,92.38,193.37,13.34,86.68,-3.49204937,-7.912021904,-5.762021904,-6.922021904
49.00935364,59.01578522,86.87785339,193.3684387,2025-03-16T17:54:45.067000,-2.153,SABER_L2A_2025075_126264_02.08.nc,16,194,52.3661232,59.85864258,2025-03-16T17:51:17.816693,-2.154,awe_l3a_tmp_2025075T1749_07449_v01.nc,52,201.0899963,33,383.1027031,200.2878177,3.525462387,2282,200.2878177,3.525462387,2282,85.94,21.85,87,9.3,192.38,12.74,87.02,85.94,12.89,194.53,13.03,86.16,79.5,92.38,193.37,13.34,86.68,-6.919379011,-7.907817732,-5.757817732,-6.917817732
49.00091934,59.01697922,86.51008606,191.1301575,2025-03-16T17:54:45.021000,-2.153,SABER_L2A_2025075_126264_02.08.nc,16,195,52.3661232,59.85864258,2025-03-16T17:51:17.816693,-2.154,awe_l3a_tmp_2025075T1749_07449_v01.nc,52,201.0899963,33,384.02908,200.276239,3.520879131,2276,200.276239,3.520879131,2276,85.94,21.85,87,9.3,192.38,12.74,87.02,85.94,12.89,194.53,13.03,86.16,79.5,92.38,193.37,13.34,86.68,-9.146081579,-7.89623905,-5.74623905,-6.90623905
50.45909882,64.93120575,87.18043518,189.0661621,2025-03-16T17:55:59.238000,-1.738,SABER_L2A_2025075_126264_02.08.nc,17,194,51.68078995,65.37184906,2025-03-16T17:52:07.094252,-1.773,awe_l3a_tmp_2025075T1749_07449_v01.nc,91,200.2799988,29,141.1925284,200.8110462,3.18463339,5468,200.8110462,3.18463339,5468,86.62,22.28,87,9.3,198.91,9.03,87.03,86.62,10.66,199.38,9.13,86.69,81.28,91.95,199.11,9.1,87.01,-11.74488406,-1.901046165,-1.431046165,-1.701046165
50.45219421,64.93868256,86.81271362,190.3283234,2025-03-16T17:55:59.284000,-1.738,SABER_L2A_2025075_126264_02.08.nc,17,195,51.68078995,65.37184906,2025-03-16T17:52:07.094252,-1.773,awe_l3a_tmp_2025075T1749_07449_v01.nc,91,200.2799988,29,141.8366561,200.8061785,3.181904007,5469,200.8061785,3.181904007,5469,86.62,22.28,87,9.3,198.91,9.03,87.03,86.62,10.66,199.38,9.13,86.69,81.28,91.95,199.11,9.1,87.01,-10.47785518,-1.89617854,-1.42617854,-1.69617854
51.08912277,68.49446869,87.23871613,202.2992706,2025-03-16T17:56:41.711000,-1.489,SABER_L2A_2025075_126264_02.08.nc,18,192,51.15791321,68.53507233,2025-03-16T17:52:36.155377,-1.554,awe_l3a_tmp_2025075T1749_07449_v01.nc,114,204.0399933,37,8.268575064,201.0602068,3.020213424,5612,201.0602068,3.020213424,5612,86.86,22.51,87,9.3,201.86,5.81,87.02,86.86,7.36,202.34,5.01,86.87,83.18,90.54,202.16,5.8,86.97,1.239063823,0.799793193,1.279793193,1.099793193
51.08070755,68.49327087,86.87070465,201.6346436,2025-03-16T17:56:41.664000,-1.489,SABER_L2A_2025075_126264_02.08.nc,18,193,51.15791321,68.53507233,2025-03-16T17:52:36.155377,-1.554,awe_l3a_tmp_2025075T1749_07449_v01.nc,114,204.0399933,37,9.190935258,201.0547587,3.01509691,5613,201.0547587,3.01509691,5613,86.86,22.51,87,9.3,201.86,5.81,87.02,86.86,7.36,202.34,5.01,86.87,83.18,90.54,202.16,5.8,86.97,0.57988485,0.805241295,1.285241295,1.105241295
51.07229233,68.49207306,86.50258636,200.9554138,2025-03-16T17:56:41.617000,-1.489,SABER_L2A_2025075_126264_02.08.nc,18,194,51.15791321,68.53507233,2025-03-16T17:52:36.155377,-1.554,awe_l3a_tmp_2025075T1749_07449_v01.nc,114,204.0399933,37,10.11885018,201.0531101,3.015298715,5611,201.0531101,3.015298715,5611,86.86,22.51,87,9.3,201.86,5.81,87.02,86.86,7.36,202.34,5.01,86.87,83.18,90.54,202.16,5.8,86.97,-0.097696253,0.806889929,1.286889929,1.106889929
51.77183533,74.9737854,87.20350647,204.266571,2025-03-16T17:57:56.071000,-1.036,SABER_L2A_2025075_126264_02.08.nc,19,193,50.02051544,73.97902679,2025-03-16T17:53:27.959990,-1.177,awe_l3a_tmp_2025075T1749_07449_v01.nc,155,203.1000061,18,209.6772601,202.5795631,2.745758536,4578,202.5795631,2.745758536,4578,86.46,22.98,87,9.3,199.24,7.35,87.03,86.46,7.36,200.03,7.38,86.47,82.78,90.14,199.88,7.04,86.46,1.687007932,-3.339563113,-2.549563113,-2.699563113
51.76412582,74.97910309,86.83555603,205.1964111,2025-03-16T17:57:56.116000,-1.036,SABER_L2A_2025075_126264_02.08.nc,19,194,50.02051544,73.97902679,2025-03-16T17:53:27.959990,-1.177,awe_l3a_tmp_2025075T1749_07449_v01.nc,155,203.1000061,18,208.9896889,202.5779018,2.744768015,4585,202.5779018,2.744768015,4585,86.46,22.98,87,9.3,199.24,7.35,87.03,86.46,7.36,200.03,7.38,86.47,82.78,90.14,199.88,7.04,86.46,2.618509294,-3.337901839,-2.547901839,-2.697901839
51.9332695,78.54159546,87.1852951,208.3902588,2025-03-16T17:58:36.182000,-0.787,SABER_L2A_2025075_126264_02.08.nc,20,191,49.30825806,76.78688049,2025-03-16T17:53:55.757588,-0.982,awe_l3a_tmp_2025075T1749_07449_v01.nc,177,202.7899933,8,321.3583607,203.3713135,2.310610733,3563,203.3713135,2.310610733,3563,85.52,23.2,87,9.3,201.43,11.36,87.03,85.52,7.74,204.55,10.37,85.54,81.65,89.39,204.39,10.55,86.06,5.018945283,-1.941313506,1.178686494,1.018686494
51.92516708,78.53753662,86.8175354,208.4585876,2025-03-16T17:58:36.133000,-0.787,SABER_L2A_2025075_126264_02.08.nc,20,192,49.30825806,76.78688049,2025-03-16T17:53:55.757588,-0.982,awe_l3a_tmp_2025075T1749_07449_v01.nc,177,202.7899933,8,320.408688,203.369599,2.310466287,3566,203.369599,2.310466287,3566,85.52,23.2,87,9.3,201.43,11.36,87.03,85.52,7.74,204.55,10.37,85.54,81.65,89.39,204.39,10.55,86.06,5.08898865,-1.939598996,1.180401004,1.020401004
49.30636978,35.70595932,87.31108093,203.7537384,2025-03-16T19:31:25.612000,-2.096,SABER_L2A_2025075_126265_02.08.nc,16,193,52.56347656,36.71333313,2025-03-16T19:24:11.208114,-2.149,awe_l3a_tmp_2025075T1922_07450_v01.nc,43,196.3300018,1,374.0176802,195.9753901,2.469944398,2050,195.9753901,2.469944398,2050,86.93,21.92,87,9.3,191.36,14.24,87.02,86.93,9.55,191.38,14.3,86.96,82.16,91.71,190.38,15.26,87.61,7.778348277,-4.615390126,-4.595390126,-5.595390126
49.29993057,35.71412659,86.94386292,201.0567932,2025-03-16T19:31:25.657000,-2.095,SABER_L2A_2025075_126265_02.08.nc,16,194,52.56347656,36.71333313,2025-03-16T19:24:11.208114,-2.149,awe_l3a_tmp_2025075T1922_07450_v01.nc,43,196.3300018,1,374.6208181,195.9697903,2.475251133,2052,195.9697903,2.475251133,2052,86.93,21.92,87,9.3,191.36,14.24,87.02,86.93,9.55,191.38,14.3,86.96,82.16,91.71,190.38,15.26,87.61,5.087002886,-4.609790327,-4.589790327,-5.589790327
49.29348755,35.72228622,86.57653809,198.9868469,2025-03-16T19:31:25.703000,-2.095,SABER_L2A_2025075_126265_02.08.nc,16,195,52.56347656,36.71333313,2025-03-16T19:24:11.208114,-2.149,awe_l3a_tmp_2025075T1922_07450_v01.nc,43,196.3300018,1,375.2257812,195.9615174,2.481450431,2056,195.9615174,2.481450431,2056,86.93,21.92,87,9.3,191.36,14.24,87.02,86.93,9.55,191.38,14.3,86.96,82.16,91.71,190.38,15.26,87.61,3.025329538,-4.601517386,-4.581517386,-5.581517386
50.06464386,38.73664856,87.14564514,200.8448486,2025-03-16T19:32:03.751000,-1.883,SABER_L2A_2025075_126265_02.08.nc,17,193,52.24396133,39.42642975,2025-03-16T19:24:35.552342,-1.962,awe_l3a_tmp_2025075T1922_07450_v01.nc,62,194.8300018,22,250.4287184,196.4672227,3.6222569,3770,196.4672227,3.6222569,3770,87.69,22.12,87,9.3,195.89,10.36,87.03,87.69,7.72,195.32,10.42,87.7,83.83,91.55,194.77,11.25,88.03,4.377625916,-0.577222717,-1.147222717,-1.697222717
50.05622482,38.7370224,86.77762604,203.8414764,2025-03-16T19:32:03.706000,-1.883,SABER_L2A_2025075_126265_02.08.nc,17,194,52.24396133,39.42642975,2025-03-16T19:24:35.552342,-1.962,awe_l3a_tmp_2025075T1922_07450_v01.nc,62,194.8300018,22,251.3552868,196.4668081,3.622647943,3769,196.4668081,3.622647943,3769,87.69,22.12,87,9.3,195.89,10.36,87.03,87.69,7.72,195.32,10.42,87.7,83.83,91.55,194.77,11.25,88.03,7.374668363,-0.576808077,-1.146808077,-1.696808077
51.21202087,45.09498978,87.44360352,202.7568512,2025-03-16T19:33:19.859000,-1.438,SABER_L2A_2025075_126265_02.08.nc,18,193,51.34712982,45.1281929,2025-03-16T19:25:28.084624,-1.567,awe_l3a_tmp_2025075T1922_07450_v01.nc,103,199.2899933,18,15.4074625,197.6526528,4.706302887,5594,197.6526528,4.706302887,5594,87.62,22.58,87,9.3,195.98,13.01,87.02,87.62,7.72,194.81,13.33,87.63,83.76,91.48,195.25,13.3,87.97,5.104198367,-1.672652829,-2.842652829,-2.402652829
51.20471954,45.10157013,87.07600403,201.3341064,2025-03-16T19:33:19.904000,-1.438,SABER_L2A_2025075_126265_02.08.nc,18,194,51.34712982,45.1281929,2025-03-16T19:25:28.084624,-1.567,awe_l3a_tmp_2025075T1922_07450_v01.nc,103,199.2899933,18,16.16093316,197.6507201,4.706286368,5596,197.6507201,4.706286368,5596,87.62,22.58,87,9.3,195.98,13.01,87.02,87.62,7.72,194.81,13.33,87.63,83.76,91.48,195.25,13.3,87.97,3.6833863,-1.670720145,-2.840720145,-2.400720145
51.19742584,45.10820007,86.70831299,200.0543365,2025-03-16T19:33:19.950000,-1.437,SABER_L2A_2025075_126265_02.08.nc,18,195,51.34712982,45.1281929,2025-03-16T19:25:28.084624,-1.567,awe_l3a_tmp_2025075T1922_07450_v01.nc,103,199.2899933,18,16.93243187,197.6499875,4.705705638,5598,197.6499875,4.705705638,5598,87.62,22.58,87,9.3,195.98,13.01,87.02,87.62,7.72,194.81,13.33,87.63,83.76,91.48,195.25,13.3,87.97,2.404349065,-1.669987483,-2.839987483,-2.399987483
51.61148834,48.69340134,87.18032837,199.3566437,2025-03-16T19:34:01.256000,-1.187,SABER_L2A_2025075_126265_02.08.nc,19,194,50.72585297,48.2195015,2025-03-16T19:25:57.553953,-1.353,awe_l3a_tmp_2025075T1922_07450_v01.nc,126,195.5399933,17,105.2912683,198.3043736,4.672152447,5204,198.3043736,4.672152447,5204,87.54,22.81,87,9.3,196.07,10.91,87.03,87.54,8.1,195.16,10.88,87.55,83.49,91.59,195.45,11.52,87.85,1.052270093,-2.234373584,-3.144373584,-2.854373584
51.60320663,48.69127274,86.81263733,198.14505,2025-03-16T19:34:01.212000,-1.187,SABER_L2A_2025075_126265_02.08.nc,19,195,50.72585297,48.2195015,2025-03-16T19:25:57.553953,-1.353,awe_l3a_tmp_2025075T1922_07450_v01.nc,126,195.5399933,17,104.3595223,198.3024203,4.672104779,5206,198.3024203,4.672104779,5206,87.54,22.81,87,9.3,196.07,10.91,87.03,87.54,8.1,195.16,10.88,87.55,83.49,91.59,195.45,11.52,87.85,-0.157370261,-2.232420309,-3.142420309,-2.852420309
51.93279266,55.2975502,87.22906494,184.575119,2025-03-16T19:35:15.660000,-0.726,SABER_L2A_2025075_126265_02.08.nc,20,193,49.4227562,53.51282883,2025-03-16T19:26:50.086236,-0.985,awe_l3a_tmp_2025075T1922_07450_v01.nc,167,198.1399994,21,310.2820235,197.6769401,3.270569964,3474,197.6769401,3.270569964,3474,87.22,23.28,87,9.3,195.59,9.62,87.02,87.22,8.83,195.21,9.6,87.23,82.8,91.64,195.91,10.03,87.4,-13.10182112,-2.086940141,-2.466940141,-1.766940141
51.92481232,55.3017807,86.8611145,188.4647064,2025-03-16T19:35:15.705000,-0.726,SABER_L2A_2025075_126265_02.08.nc,20,194,49.4227562,53.51282883,2025-03-16T19:26:50.086236,-0.985,awe_l3a_tmp_2025075T1922_07450_v01.nc,167,198.1399994,21,309.5911864,197.6620058,3.276571881,3485,197.6620058,3.276571881,3485,87.22,23.28,87,9.3,195.59,9.62,87.02,87.22,8.83,195.21,9.6,87.23,82.8,91.64,195.91,10.03,87.4,-9.197299339,-2.07200576,-2.45200576,-1.75200576
51.89944839,58.86425018,87.37174988,183.9725037,2025-03-16T19:35:55.649000,-0.477,SABER_L2A_2025075_126265_02.08.nc,21,191,48.58952713,56.35270309,2025-03-16T19:27:19.555565,-0.788,awe_l3a_tmp_2025075T1922_07450_v01.nc,190,195.6399994,25,414.6148188,196.8585037,2.403583859,2553,196.8585037,2.403583859,2553,85.89,23.51,87,9.3,198.64,9.69,87.02,85.89,8.84,199.5,9.99,85.92,81.47,90.31,200.68,10.13,86.48,-12.88600005,1.781496287,2.641496287,3.821496287
51.89159393,58.85942078,87.00388336,184.8260803,2025-03-16T19:35:55.603000,-0.477,SABER_L2A_2025075_126265_02.08.nc,21,192,48.58952713,56.35270309,2025-03-16T19:27:19.555565,-0.788,awe_l3a_tmp_2025075T1922_07450_v01.nc,190,195.6399994,25,413.6732656,196.8587393,2.400000112,2562,196.8587393,2.400000112,2562,85.89,23.51,87,9.3,198.64,9.69,87.02,85.89,8.84,199.5,9.99,85.92,81.47,90.31,200.68,10.13,86.48,-12.03265893,1.781260747,2.641260747,3.821260747
51.88374329,58.85445023,86.63591003,187.5583496,2025-03-16T19:35:55.556000,-0.478,SABER_L2A_2025075_126265_02.08.nc,21,193,48.58952713,56.35270309,2025-03-16T19:27:19.555565,-0.788,awe_l3a_tmp_2025075T1922_07450_v01.nc,190,195.6399994,25,412.7276477,196.8575855,2.396900005,2572,196.8575855,2.396900005,2572,85.89,23.51,87,9.3,198.64,9.69,87.02,85.89,8.84,199.5,9.99,85.92,81.47,90.31,200.68,10.13,86.48,-9.299235906,1.782414485,2.642414485,3.822414485
-43.1775322,-7.389373779,87.36371613,193.2445221,2025-04-03T01:19:02.371000,0.825,SABER_L2A_2025093_126522_02.08.nc,52,193,-46.92028046,-9.875854492,2025-04-03T01:11:57.689982,0.541,awe_l3a_tmp_2025093T0048_07717_v01.nc,1023,200.6799927,17,465.9513158,199.5707309,2.254969026,1423,199.5707309,2.254969026,1423,86.99,0.81,87,9.3,198.72,8.67,87.02,86.99,8.86,198.58,8.75,87,82.55,91.42,199.01,8.63,87.61,-6.326208826,-0.850730921,-0.990730921,-0.560730921
