saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time_pm12,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_time_nearest,awe_local_time_nearest_pm12,awe_file_nearest,awe_x_nearest,awe_temp_nearest,awe_MLCloud_nearest,distance_km_nearest,awe_temp_avg,awe_temp_std,awe_count_used,awe_temp_avg_unfiltered,awe_temp_std_unfiltered,awe_count_unfiltered,peak_altitude_km,saber_profile_mean_local_time_h,m4_T_K_shift_m0p75,m4_T_std_K_shift_m0p75,m4_z_eff_km_shift_m0p75,delta_temp_m4_unfiltered_K_shift_m0p75,year,awe_ratio_used_over_unfiltered,awe_orbit
51.49409485,8.329782486,87.32379913,180.0714417,2025-03-14T22:32:55.195000,-0.896,SABER_L2A_2025073_126237_02.08.nc,21,194,50.83226395,8.094585419,2025-03-14T22:32:38.722015,-0.916,awe_l3a_tmp_2025073T2226_07421_v01.nc,281,188.2599945,29,76.42705686,188.0072653,2.956751925,5518,188.0278176,2.96032921,5558,89.15,23.1,190.43,8.76,88.61,2.40218242,2025,0.992803167,7421
51.48659134,8.335702896,86.95578766,182.7160492,2025-03-14T22:32:55.240000,-0.896,SABER_L2A_2025073_126237_02.08.nc,21,195,50.83226395,8.094585419,2025-03-14T22:32:38.722015,-0.916,awe_l3a_tmp_2025073T2226_07421_v01.nc,281,188.2599945,29,75.69521399,188.0069754,2.956898032,5518,188.0275297,2.960476088,5558,89.15,23.1,190.43,8.76,88.61,2.402470298,2025,0.992803167,7421
51.47907639,8.341496468,86.58766174,184.6344452,2025-03-14T22:32:55.283000,-0.895,SABER_L2A_2025073_126237_02.08.nc,21,196,50.83226395,8.094585419,2025-03-14T22:32:38.722015,-0.916,awe_l3a_tmp_2025073T2226_07421_v01.nc,281,188.2599945,29,74.96479335,188.0069823,2.955589254,5524,188.0275144,2.959174464,5564,89.15,23.1,190.43,8.76,88.61,2.402485606,2025,0.992810927,7421
12.22104549,74.74882507,87.28339386,182.7112122,2025-03-14T22:53:05.418000,3.868,SABER_L2A_2025073_126237_02.08.nc,39,196,10.48002625,71.18390656,2025-03-14T22:48:19.415225,3.551,awe_l3a_tmp_2025073T2226_07421_v01.nc,1014,171.1699982,14,440.1066693,171.0345527,2.065024304,760,171.0345527,2.065024304,760,89.1,3.87,181.36,7.94,88.55,10.32544734,2025,1,7421
12.21529293,74.74221802,86.9192276,184.6791382,2025-03-14T22:53:05.469000,3.868,SABER_L2A_2025073_126237_02.08.nc,39,197,10.48002625,71.18390656,2025-03-14T22:48:19.415225,3.551,awe_l3a_tmp_2025073T2226_07421_v01.nc,1014,171.1699982,14,439.1677863,171.0502089,2.073329371,766,171.0502089,2.073329371,766,89.1,3.87,181.36,7.94,88.55,10.30979107,2025,1,7421
12.20977306,74.73553467,86.55495453,185.027359,2025-03-14T22:53:05.516000,3.867,SABER_L2A_2025073_126237_02.08.nc,39,198,10.48002625,71.18390656,2025-03-14T22:48:19.415225,3.551,awe_l3a_tmp_2025073T2226_07421_v01.nc,1014,171.1699982,14,438.233009,171.0699351,2.090391195,770,171.0699351,2.090391195,770,89.1,3.87,181.36,7.94,88.55,10.29006489,2025,1,7421
48.11381912,-31.66946411,87.24503326,198.5576172,2025-03-15T00:06:09.725000,-2.009,SABER_L2A_2025073_126238_02.08.nc,17,190,52.21347427,-31.47481346,2025-03-15T00:02:58.810013,-2.049,awe_l3a_tmp_2025073T2358_07422_v01.nc,206,186.5,7,462.2991229,194.3595811,3.690325851,2770,194.3595811,3.690325851,2770,87.97,21.99,197.37,9.25,87.45,3.010418852,2025,1,7422
48.10553741,-31.66729736,86.87759399,200.0089264,2025-03-15T00:06:09.680000,-2.008,SABER_L2A_2025073_126238_02.08.nc,17,191,52.21347427,-31.47481346,2025-03-15T00:02:58.810013,-2.049,awe_l3a_tmp_2025073T2358_07422_v01.nc,206,186.5,7,463.2274771,194.3540115,3.687862174,2762,194.3540115,3.687862174,2762,87.97,21.99,197.37,9.25,87.45,3.015988492,2025,1,7422
48.09725189,-31.66513062,86.51004791,202.8486328,2025-03-15T00:06:09.635000,-2.008,SABER_L2A_2025073_126238_02.08.nc,17,192,52.21347427,-31.47481346,2025-03-15T00:02:58.810013,-2.049,awe_l3a_tmp_2025073T2358_07422_v01.nc,206,186.5,7,464.1563326,194.3485958,3.686463767,2749,194.3485958,3.686463767,2749,87.97,21.99,197.37,9.25,87.45,3.021404233,2025,1,7422
49.82403946,-25.85968018,87.42946625,191.6544495,2025-03-15T00:07:25.487000,-1.6,SABER_L2A_2025073_126238_02.08.nc,18,190,51.94855499,-25.42493629,2025-03-15T00:03:53.044904,-1.63,awe_l3a_tmp_2025073T2358_07422_v01.nc,248,196.7700043,31,241.4471403,193.2529309,2.959850637,4746,193.2529309,2.959850637,4746,88.34,22.4,192.34,8.12,87.32,-0.912930903,2025,1,7422
49.81733704,-25.8520813,87.0623703,189.9990692,2025-03-15T00:07:25.529000,-1.6,SABER_L2A_2025073_126238_02.08.nc,18,191,51.94855499,-25.42493629,2025-03-15T00:03:53.044904,-1.63,awe_l3a_tmp_2025073T2358_07422_v01.nc,248,196.7700043,31,242.1283363,193.2562833,2.957816,4738,193.2562833,2.957816,4738,88.34,22.4,192.34,8.12,87.32,-0.916283256,2025,1,7422
49.8106041,-25.84460449,86.69516754,187.8330841,2025-03-15T00:07:25.570000,-1.599,SABER_L2A_2025073_126238_02.08.nc,18,192,51.94855499,-25.42493629,2025-03-15T00:03:53.044904,-1.63,awe_l3a_tmp_2025073T2358_07422_v01.nc,248,196.7700043,31,242.8156356,193.2551078,2.957804222,4730,193.2551078,2.957804222,4730,88.34,22.4,192.34,8.12,87.32,-0.915107836,2025,1,7422
50.77756119,-21.30090332,87.34921265,192.629715,2025-03-15T00:08:21.094000,-1.281,SABER_L2A_2025073_126238_02.08.nc,19,190,51.55557632,-21.02707672,2025-03-15T00:04:33.075420,-1.326,awe_l3a_tmp_2025073T2358_07422_v01.nc,279,193.0399933,30,89.80275287,193.2252943,3.460902703,5540,193.2252943,3.460902703,5540,86.97,22.72,195.46,11.08,86.85,2.234705709,2025,1,7422
50.76914597,-21.30145264,86.98168182,194.1437988,2025-03-15T00:08:21.048000,-1.281,SABER_L2A_2025073_126238_02.08.nc,19,191,51.55557632,-21.02707672,2025-03-15T00:04:33.075420,-1.326,awe_l3a_tmp_2025073T2358_07422_v01.nc,279,193.0399933,30,90.73786758,193.2254768,3.461147912,5538,193.2254768,3.461147912,5538,86.97,22.72,195.46,11.08,86.85,2.234523227,2025,1,7422
50.76071167,-21.30209351,86.61404419,195.8130646,2025-03-15T00:08:21.001000,-1.281,SABER_L2A_2025073_126238_02.08.nc,19,192,51.55557632,-21.02707672,2025-03-15T00:04:33.075420,-1.326,awe_l3a_tmp_2025073T2358_07422_v01.nc,279,193.0399933,30,91.67675078,193.2257322,3.461424674,5532,193.2257322,3.461424674,5532,86.97,22.72,195.46,11.08,86.85,2.23426783,2025,1,7422
51.61933136,-14.7677002,87.23860168,199.9798126,2025-03-15T00:09:36.923000,-0.824,SABER_L2A_2025073_126238_02.08.nc,20,193,50.7435112,-15.0828619,2025-03-15T00:05:28.601619,-0.914,awe_l3a_tmp_2025073T2358_07422_v01.nc,322,189.0500031,29,101.1967052,191.9202667,3.609281285,5513,191.9202667,3.609281285,5513,89.07,23.17,196.86,5,88.25,4.939733312,2025,1,7422
51.61175537,-14.76187134,86.87094879,197.2961731,2025-03-15T00:09:36.969000,-0.824,SABER_L2A_2025073_126238_02.08.nc,20,194,50.7435112,-15.0828619,2025-03-15T00:05:28.601619,-0.914,awe_l3a_tmp_2025073T2358_07422_v01.nc,322,189.0500031,29,100.4564858,191.9175513,3.609943441,5517,191.9175513,3.609943441,5517,89.07,23.18,196.86,5,88.25,4.942448749,2025,1,7422
51.60417557,-14.75610352,86.50308228,194.2369537,2025-03-15T00:09:37.014000,-0.823,SABER_L2A_2025073_126238_02.08.nc,20,195,50.7435112,-15.0828619,2025-03-15T00:05:28.601619,-0.914,awe_l3a_tmp_2025073T2358_07422_v01.nc,322,189.0500031,29,99.71839933,191.9135098,3.608564447,5516,191.9135098,3.608564447,5516,89.07,23.18,196.86,5,88.25,4.946490166,2025,1,7422
51.85840225,-11.38458252,87.49890137,214.3282776,2025-03-15T00:10:15.204000,-0.588,SABER_L2A_2025073_126238_02.08.nc,21,191,50.21353531,-12.1306591,2025-03-15T00:05:57.010371,-0.71,awe_l3a_tmp_2025073T2358_07422_v01.nc,344,189.4600067,33,192.7895876,190.7922718,3.567122178,5115,190.7922718,3.567122178,5115,88.04,23.41,199.99,7.33,88.22,9.19772822,2025,1,7422
51.85021973,-11.38766479,87.1311264,213.0341034,2025-03-15T00:10:15.160000,-0.588,SABER_L2A_2025073_126238_02.08.nc,21,192,50.21353531,-12.1306591,2025-03-15T00:05:57.010371,-0.71,awe_l3a_tmp_2025073T2358_07422_v01.nc,344,189.4600067,33,191.8440758,190.79,3.566170929,5121,190.79,3.566170929,5121,88.04,23.41,199.99,7.33,88.22,9.199999971,2025,1,7422
51.84204102,-11.39068604,86.763237,210.0745544,2025-03-15T00:10:15.116000,-0.589,SABER_L2A_2025073_126238_02.08.nc,21,193,50.21353531,-12.1306591,2025-03-15T00:05:57.010371,-0.71,awe_l3a_tmp_2025073T2358_07422_v01.nc,344,189.4600067,33,190.900166,190.7876551,3.565671486,5126,190.7876551,3.565671486,5126,88.04,23.41,199.99,7.33,88.22,9.202344878,2025,1,7422
51.88018036,-4.600280762,87.15408325,189.0089722,2025-03-15T00:11:31.288000,-0.115,SABER_L2A_2025073_126238_02.08.nc,22,193,48.936306,-6.440005779,2025-03-15T00:06:53.827877,-0.314,awe_l3a_tmp_2025073T2358_07422_v01.nc,388,185.3000031,32,357.1325781,190.4492396,3.619370464,3643,190.4492396,3.619370464,3643,89.72,23.89,190.44,6.08,88.96,-0.009239626,2025,1,7422
51.87205505,-4.596984863,86.78703308,189.7980957,2025-03-15T00:11:31.332000,-0.114,SABER_L2A_2025073_126238_02.08.nc,22,194,48.936306,-6.440005779,2025-03-15T00:06:53.827877,-0.314,awe_l3a_tmp_2025073T2358_07422_v01.nc,388,185.3000031,32,356.3739888,190.4479403,3.616502853,3651,190.4479403,3.616502853,3651,89.72,23.89,190.44,6.08,88.96,-0.00794028,2025,1,7422
51.67810059,-0.995727539,87.32789612,198.3889923,2025-03-15T00:12:11.902000,0.137,SABER_L2A_2025073_126238_02.08.nc,23,192,48.12537003,-3.466613293,2025-03-15T00:07:24.819244,-0.108,awe_l3a_tmp_2025073T2358_07422_v01.nc,412,190.3699951,36,438.7183791,189.360794,3.14316053,2884,189.352601,3.140904466,2895,88.97,0.14,191.45,6.26,88.73,2.097399043,2025,0.996200345,7422
51.67047501,-1.001342773,86.95988464,194.621994,2025-03-15T00:12:11.858000,0.137,SABER_L2A_2025073_126238_02.08.nc,23,193,48.12537003,-3.466613293,2025-03-15T00:07:24.819244,-0.108,awe_l3a_tmp_2025073T2358_07422_v01.nc,412,190.3699951,36,437.7735421,189.3588489,3.142179628,2893,189.3506886,3.13992857,2904,88.97,0.14,191.45,6.26,88.73,2.09931137,2025,0.996212121,7422
51.6628418,-1.006896973,86.59176636,190.4514923,2025-03-15T00:12:11.814000,0.136,SABER_L2A_2025073_126238_02.08.nc,23,194,48.12537003,-3.466613293,2025-03-15T00:07:24.819244,-0.108,awe_l3a_tmp_2025073T2358_07422_v01.nc,412,190.3699951,36,436.8297064,189.3570113,3.141757452,2901,189.3474802,3.139879544,2913,88.97,0.14,191.45,6.26,88.73,2.102519815,2025,0.995880536,7422
15.43642998,49.23100281,87.32319641,193.5360413,2025-03-15T00:28:32.191000,3.758,SABER_L2A_2025073_126238_02.08.nc,38,195,12.8548336,45.85370636,2025-03-15T00:20:28.642562,3.398,awe_l3a_tmp_2025073T2358_07422_v01.nc,1019,177.9299927,6,469.9916382,182.4391867,6.14117376,1549,182.4391867,6.14117376,1549,87.86,3.76,186.02,11.94,88.26,3.580813337,2025,1,7422
15.43560219,49.22245407,86.9592514,195.6725159,2025-03-15T00:28:32.145000,3.757,SABER_L2A_2025073_126238_02.08.nc,38,196,12.8548336,45.85370636,2025-03-15T00:20:28.642562,3.398,awe_l3a_tmp_2025073T2358_07422_v01.nc,1019,177.9299927,6,469.2010477,182.4284843,6.140088577,1557,182.4284843,6.140088577,1557,87.86,3.76,186.02,11.94,88.26,3.591515651,2025,1,7422
15.43480206,49.21389389,86.59520721,198.2831268,2025-03-15T00:28:32.099000,3.757,SABER_L2A_2025073_126238_02.08.nc,38,197,12.8548336,45.85370636,2025-03-15T00:20:28.642562,3.398,awe_l3a_tmp_2025073T2358_07422_v01.nc,1019,177.9299927,6,468.4119357,182.4466604,6.147426198,1566,182.4466604,6.147426198,1566,87.86,3.76,186.02,11.94,88.26,3.57333964,2025,1,7422
11.4753933,50.69320297,87.18739319,173.2450562,2025-03-15T00:29:47.092000,3.876,SABER_L2A_2025073_126238_02.08.nc,39,196,10.42115593,47.8229866,2025-03-15T00:21:13.838305,3.542,awe_l3a_tmp_2025073T2358_07422_v01.nc,1054,177.6199951,26,339.1172968,177.9188505,3.837252601,1070,177.9188505,3.837252601,1070,89.36,3.88,179.46,10.07,89.02,1.541149549,2025,1,7422
11.46997452,50.68648148,86.82316589,176.1266785,2025-03-15T00:29:47.137000,3.876,SABER_L2A_2025073_126238_02.08.nc,39,197,10.42115593,47.8229866,2025-03-15T00:21:13.838305,3.542,awe_l3a_tmp_2025073T2358_07422_v01.nc,1054,177.6199951,26,338.2095539,177.9324071,3.840694423,1076,177.9324071,3.840694423,1076,89.36,3.88,179.46,10.07,89.02,1.527592947,2025,1,7422
9.358597755,51.39867401,87.13844299,161.119873,2025-03-15T00:30:26.682000,3.934,SABER_L2A_2025073_126238_02.08.nc,40,196,10.42115593,47.8229866,2025-03-15T00:21:13.838305,3.542,awe_l3a_tmp_2025073T2358_07422_v01.nc,1054,177.6199951,26,414.7008248,175.8800512,2.791057647,390,175.8800512,2.791057647,390,89.5,3.93,174.28,17.19,87.84,-1.600051207,2025,1,7422
9.358124733,51.39034271,86.77428436,160.8911438,2025-03-15T00:30:26.637000,3.933,SABER_L2A_2025073_126238_02.08.nc,40,197,10.42115593,47.8229866,2025-03-15T00:21:13.838305,3.542,awe_l3a_tmp_2025073T2358_07422_v01.nc,1054,177.6199951,26,413.8309627,175.9142025,2.828358403,395,175.9142025,2.828358403,395,89.5,3.93,174.28,17.19,87.84,-1.634202495,2025,1,7422
-43.31970978,-101.9237976,87.39332581,181.8699493,2025-02-04T04:35:16.084000,-2.207,SABER_L2A_2025035_125658_02.08.nc,77,191,-41.27585602,-99.85131836,2025-02-04T04:37:10.575592,-2.037,awe_l3a_tmp_2025035T0450_06821_v01.nc,2829,197.0899963,3,287.9426111,193.0430934,3.762821108,112121,193.0430934,3.762821108,112121,87.39,21.79,186.6,9.65,87.09,-6.443093357,2025,1,6821
-43.31184387,-101.927948,87.02107239,184.5117493,2025-02-04T04:35:16.128000,-2.207,SABER_L2A_2025035_125658_02.08.nc,77,192,-41.27585602,-99.85131836,2025-02-04T04:37:10.575592,-2.037,awe_l3a_tmp_2025035T0450_06821_v01.nc,2829,197.0899963,3,287.4486187,193.0494448,3.760445628,112262,193.0494448,3.760445628,112262,87.39,21.79,186.6,9.65,87.09,-6.449444783,2025,1,6821
-43.30395126,-101.9320679,86.64752197,186.9047394,2025-02-04T04:35:16.172000,-2.208,SABER_L2A_2025035_125658_02.08.nc,77,193,-41.26536179,-99.8703537,2025-02-04T04:37:10.859436,-2.038,awe_l3a_tmp_2025035T0450_06821_v01.nc,2828,199.5599976,3,286.9514056,193.0564278,3.75878805,112384,193.0564278,3.75878805,112384,87.39,21.79,186.6,9.65,87.09,-6.456427786,2025,1,6821
-41.86671448,-99.57363892,87.33691406,185.0215912,2025-02-04T04:35:57.190000,-2.039,SABER_L2A_2025035_125658_02.08.nc,78,191,-41.57878113,-99.29653931,2025-02-04T04:37:02.344116,-2.002,awe_l3a_tmp_2025035T0450_06821_v01.nc,2858,198.8999939,3,39.95839945,192.365289,4.364786179,140396,192.365289,4.364786179,140396,87.33,21.96,190.93,9.83,87.45,-1.435288973,2025,1,6821
-41.86227417,-99.58309937,86.96630859,188.7460938,2025-02-04T04:35:57.144000,-2.04,SABER_L2A_2025035_125658_02.08.nc,78,192,-41.57878113,-99.29653931,2025-02-04T04:37:02.344116,-2.002,awe_l3a_tmp_2025035T0450_06821_v01.nc,2858,198.8999939,3,40.02771647,192.3743318,4.363060467,140396,192.3743318,4.363060467,140396,87.33,21.96,190.93,9.83,87.45,-1.444331823,2025,1,6821
-41.85781479,-99.5925293,86.59599304,193.4815369,2025-02-04T04:35:57.098000,-2.04,SABER_L2A_2025035_125658_02.08.nc,78,193,-41.56838226,-99.31575775,2025-02-04T04:37:02.627960,-2.004,awe_l3a_tmp_2025035T0450_06821_v01.nc,2857,197.9299927,3,40.08175408,192.3827483,4.361701935,140396,192.3827483,4.361701935,140396,87.33,21.96,190.93,9.83,87.45,-1.452748302,2025,1,6821
-38.96977997,-95.64007568,87.29242706,177.3655548,2025-02-04T04:37:12.852000,-1.756,SABER_L2A_2025035_125658_02.08.nc,79,192,-42.05368423,-98.40579224,2025-02-04T04:36:49.287291,-1.947,awe_l3a_tmp_2025035T0450_06821_v01.nc,2904,197,4,420.6495732,192.771354,4.858468293,58270,192.771354,4.858468293,58270,88.4,22.24,187.96,12.58,86.89,-4.811354029,2025,1,6821
-38.96237183,-95.64523315,86.92113495,178.6044617,2025-02-04T04:37:12.895000,-1.756,SABER_L2A_2025035_125658_02.08.nc,79,193,-42.04343414,-98.4253006,2025-02-04T04:36:49.571135,-1.948,awe_l3a_tmp_2025035T0450_06821_v01.nc,2903,196.8800049,4,421.0966553,192.780519,4.855852785,58166,192.780519,4.855852785,58166,88.4,22.24,187.96,12.58,86.89,-4.82051902,2025,1,6821
-38.9551506,-95.65063477,86.54978943,180.219574,2025-02-04T04:37:12.933000,-1.756,SABER_L2A_2025035_125658_02.08.nc,79,194,-42.04343414,-98.4253006,2025-02-04T04:36:49.571135,-1.948,awe_l3a_tmp_2025035T0450_06821_v01.nc,2903,196.8800049,4,421.5140278,192.7918262,4.854315033,58070,192.7918262,4.854315033,58070,88.4,22.24,187.96,12.58,86.89,-4.831826232,2025,1,6821
-42.87709808,-125.510025,87.43910217,199.3230438,2025-02-04T06:11:57.283000,-2.168,SABER_L2A_2025035_125659_02.08.nc,75,191,-41.10806656,-123.7288437,2025-02-04T06:13:01.010186,-2.032,awe_l3a_tmp_2025035T0623_06822_v01.nc,2745,204.6000061,11,249.0291372,198.9187915,4.722537752,122072,198.9187915,4.722537752,122072,87.06,21.83,194.68,5.42,86.87,-4.238791545,2025,1,6822
-42.86914825,-125.5140839,87.06686401,198.3979492,2025-02-04T06:11:57.329000,-2.168,SABER_L2A_2025035_125659_02.08.nc,75,192,-41.10806656,-123.7288437,2025-02-04T06:13:01.010186,-2.032,awe_l3a_tmp_2025035T0623_06822_v01.nc,2745,204.6000061,11,248.5223928,198.9222269,4.722328635,122205,198.9222269,4.722328635,122205,87.06,21.83,194.68,5.42,86.87,-4.242226927,2025,1,6822
-42.86130142,-125.5182953,86.69456482,198.2258606,2025-02-04T06:11:57.372000,-2.169,SABER_L2A_2025035_125659_02.08.nc,75,193,-41.10806656,-123.7288437,2025-02-04T06:13:01.010186,-2.032,awe_l3a_tmp_2025035T0623_06822_v01.nc,2745,204.6000061,11,248.0352671,198.9250767,4.722041504,122316,198.9250767,4.722041504,122316,87.06,21.83,194.68,5.42,86.87,-4.245076699,2025,1,6822
-41.35330963,-123.157196,87.33551788,195.3699341,2025-02-04T06:12:39.397000,-2,SABER_L2A_2025035_125659_02.08.nc,76,193,-41.40134811,-123.1953964,2025-02-04T06:12:54.496083,-1.998,awe_l3a_tmp_2025035T0623_06822_v01.nc,2773,207.0399933,8,6.305252803,197.9960713,4.548465717,139428,197.9960713,4.548465717,139428,87.7,22,194.94,10.07,87.05,-3.056071314,2025,1,6822
-41.34978867,-123.1678314,86.96529388,196.1422882,2025-02-04T06:12:39.329000,-2,SABER_L2A_2025035_125659_02.08.nc,76,194,-41.39091492,-123.2145309,2025-02-04T06:12:54.728729,-1.999,awe_l3a_tmp_2025035T0623_06822_v01.nc,2772,208.5099945,8,6.090253403,198.002372,4.548388279,139436,198.002372,4.548388279,139436,87.7,22,194.94,10.07,87.05,-3.062371992,2025,1,6822
-41.34580612,-123.1777954,86.59477997,197.1559143,2025-02-04T06:12:39.273000,-2.001,SABER_L2A_2025035_125659_02.08.nc,76,195,-41.39091492,-123.2145309,2025-02-04T06:12:54.728729,-1.999,awe_l3a_tmp_2025035T0623_06822_v01.nc,2772,208.5099945,8,5.958754659,198.0096117,4.547286974,139439,198.0096117,4.547286974,139439,87.7,22,194.94,10.07,87.05,-3.069611737,2025,1,6822
-38.50957489,-119.3980865,87.47900391,201.211319,2025-02-04T06:13:52.920000,-1.729,SABER_L2A_2025035_125659_02.08.nc,77,191,-41.83654022,-122.3861237,2025-02-04T06:12:44.724927,-1.947,awe_l3a_tmp_2025035T0623_06822_v01.nc,2815,198.3999939,3,454.7312669,199.0723683,4.827657514,49952,199.0723683,4.827657514,49952,87.29,22.27,194.57,13.6,86.87,-4.502368256,2025,1,6822
-38.50210571,-119.4031982,87.10784149,200.5227051,2025-02-04T06:13:52.965000,-1.729,SABER_L2A_2025035_125659_02.08.nc,77,192,-41.83654022,-122.3861237,2025-02-04T06:12:44.724927,-1.947,awe_l3a_tmp_2025035T0623_06822_v01.nc,2815,198.3999939,3,455.1851131,199.0767363,4.827134621,49843,199.0767363,4.827134621,49843,87.29,22.27,194.57,13.6,86.87,-4.506736335,2025,1,6822
-38.49458313,-119.4082489,86.73647308,197.9421082,2025-02-04T06:13:53.012000,-1.729,SABER_L2A_2025035_125659_02.08.nc,77,193,-41.82624817,-122.4055176,2025-02-04T06:12:44.957574,-1.948,awe_l3a_tmp_2025035T0623_06822_v01.nc,2814,200.7700043,3,455.6447751,199.0812081,4.826495008,49729,199.0812081,4.826495008,49729,87.29,22.27,194.57,13.6,86.87,-4.51120813,2025,1,6822
-43.19997025,161.0000153,87.44758606,184.7351532,2025-02-04T11:01:13.913000,-2.246,SABER_L2A_2025035_125662_02.08.nc,76,191,-40.28314209,164.0591583,2025-02-04T10:55:22.491094,-2.14,awe_l3a_tmp_2025035T1102_06825_v01.nc,2504,183.1999969,3,417.4013512,182.8172379,2.216994662,80933,182.8172379,2.216994662,80933,87.81,21.75,184.09,4.51,87.6,1.27276206,2025,1,6825
-43.19514084,160.990799,87.07698822,183.2049255,2025-02-04T11:01:13.870000,-2.247,SABER_L2A_2025035_125662_02.08.nc,76,192,-40.28314209,164.0591583,2025-02-04T10:55:22.491094,-2.14,awe_l3a_tmp_2025035T1102_06825_v01.nc,2504,183.1999969,3,417.4571816,182.8202535,2.218337967,80928,182.8202535,2.218337967,80928,87.81,21.75,184.09,4.51,87.6,1.269746463,2025,1,6825
-43.19026184,160.9815979,86.70530701,182.2801361,2025-02-04T11:01:13.827000,-2.247,SABER_L2A_2025035_125662_02.08.nc,76,193,-40.27244568,164.0406036,2025-02-04T10:55:22.673359,-2.141,awe_l3a_tmp_2025035T1102_06825_v01.nc,2503,182.1399994,3,417.5071198,182.8237863,2.220820172,80914,182.8237863,2.220820172,80914,87.81,21.75,184.09,4.51,87.6,1.266213656,2025,1,6825
-40.50127029,165.0913239,87.40911865,195.6575928,2025-02-04T11:02:27.919000,-1.953,SABER_L2A_2025035_125662_02.08.nc,77,192,-40.74034119,164.8626251,2025-02-04T10:55:14.653696,-2.088,awe_l3a_tmp_2025035T1102_06825_v01.nc,2547,180.3500061,2,33.30071177,183.7332772,3.085952204,137953,183.7332772,3.085952204,137953,88.33,22.05,186.27,7.89,87.6,2.536722805,2025,1,6825
-40.49358749,165.0866089,87.03747559,198.4801941,2025-02-04T11:02:27.964000,-1.953,SABER_L2A_2025035_125662_02.08.nc,77,193,-40.72977066,164.8438263,2025-02-04T10:55:14.835961,-2.09,awe_l3a_tmp_2025035T1102_06825_v01.nc,2546,181.8099976,2,33.76717865,183.7369989,3.085948056,137931,183.7369989,3.085948056,137931,88.33,22.05,186.27,7.89,87.6,2.533001146,2025,1,6825
-40.48591232,165.0818939,86.66564941,199.0901337,2025-02-04T11:02:28.009000,-1.953,SABER_L2A_2025035_125662_02.08.nc,77,194,-40.72977066,164.8438263,2025-02-04T10:55:14.835961,-2.09,awe_l3a_tmp_2025035T1102_06825_v01.nc,2546,181.8099976,2,34.21226018,183.7399803,3.08576177,137882,183.7399803,3.08576177,137882,88.33,22.05,186.27,7.89,87.6,2.530019735,2025,1,6825
-38.99850082,167.0465088,87.39205933,186.4576416,2025-02-04T11:03:06.510000,-1.812,SABER_L2A_2025035_125662_02.08.nc,78,192,-40.94054794,165.2211761,2025-02-04T10:55:11.190660,-2.065,awe_l3a_tmp_2025035T1102_06825_v01.nc,2566,180.5399933,2,269.7559541,184.078742,3.298185131,93901,184.078742,3.298185131,93901,88.13,22.19,187.06,5.69,87.82,2.981258034,2025,1,6825
-38.9949913,167.0366058,87.02217102,188.7159119,2025-02-04T11:03:06.456000,-1.812,SABER_L2A_2025035_125662_02.08.nc,78,193,-40.94054794,165.2211761,2025-02-04T10:55:11.190660,-2.065,awe_l3a_tmp_2025035T1102_06825_v01.nc,2566,180.5399933,2,269.5809917,184.0813265,3.298000742,93950,184.0813265,3.298000742,93950,88.13,22.19,187.06,5.69,87.82,2.97867345,2025,1,6825
-38.99114227,167.0271149,86.65203857,190.3425598,2025-02-04T11:03:06.410000,-1.813,SABER_L2A_2025035_125662_02.08.nc,78,194,-40.93003845,165.2022552,2025-02-04T10:55:11.372925,-2.067,awe_l3a_tmp_2025035T1102_06825_v01.nc,2565,178.1900024,2,269.4560449,184.084179,3.298301592,93974,184.084179,3.298301592,93974,88.13,22.19,187.06,5.69,87.82,2.975820978,2025,1,6825
-42.54785156,137.7654114,87.30438232,156.7295227,2025-02-04T12:38:01.107000,-2.182,SABER_L2A_2025035_125663_02.08.nc,76,191,-40.14398575,140.3049622,2025-02-04T12:46:20.469076,-1.874,awe_l3a_tmp_2025035T1235_06826_v01.nc,489,180.6999969,21,345.7820035,180.325254,2.388022107,3761,180.4630839,2.407165679,4021,86.74,21.82,179.62,15.07,87,-0.843083923,2025,0.935339468,6826
-42.54321671,137.7560425,86.93378448,156.1137238,2025-02-04T12:38:01.064000,-2.183,SABER_L2A_2025035_125663_02.08.nc,76,192,-40.14398575,140.3049622,2025-02-04T12:46:20.469076,-1.874,awe_l3a_tmp_2025035T1235_06826_v01.nc,489,180.6999969,21,345.8712322,180.3282005,2.388172676,3762,180.4658057,2.407143982,4022,86.74,21.82,179.62,15.07,87,-0.84580568,2025,0.935355545,6826
-42.53858948,137.7466583,86.56307983,157.9811401,2025-02-04T12:38:01.020000,-2.183,SABER_L2A_2025035_125663_02.08.nc,76,193,-40.14398575,140.3049622,2025-02-04T12:46:20.469076,-1.874,awe_l3a_tmp_2025035T1235_06826_v01.nc,489,180.6999969,21,345.9645841,180.3301621,2.387623013,3765,180.467538,2.406517935,4025,86.74,21.82,179.62,15.07,87,-0.847538001,2025,0.935403727,6826
-39.78438568,141.7340546,87.43504333,185.925415,2025-02-04T12:39:15.062000,-1.897,SABER_L2A_2025035_125663_02.08.nc,77,192,-40.51684952,140.9564667,2025-02-04T12:46:29.280422,-1.828,awe_l3a_tmp_2025035T1235_06826_v01.nc,496,180.25,18,106.3179772,180.3250212,3.135717775,4979,180.4230361,3.11491003,5224,87.42,22.1,187.98,8.18,87.05,7.556963898,2025,0.953101072,6826
