cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
     1119            1356       0   0.081  0.125     76     1.542           0.0       100.0       100.0      17.4      26.9
     1120            1341       0   0.000  0.046     68     2.000          68.3       160.0        91.7      16.0      32.0
     1121            1291       0   0.004  0.204    204     2.594          20.0       130.0       150.0      24.7      64.0
     1122            1265       0   0.004  0.154    400     1.091          36.3        80.0       116.3      26.9      29.3
     1123            1270       0   0.001  0.062    188     1.189          40.0        50.0        90.0      22.6      26.9
     1124            1214       0   0.000  0.004     56     6.727          10.0        60.0        70.0      16.0     107.6
     1125            1238       0   0.011  0.188   1288     1.000          16.8        70.0        86.8      76.1      76.1
     1126            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1127            1214       0   0.000  0.007    100     2.378          40.0       110.0        70.0      45.3     107.6
     1128            1239       0   0.000  0.023     84     5.187          10.0        70.0        80.0      19.0      98.7
     1129            1236       0   0.013  0.031    152     2.378           0.0        90.0        90.0      20.7      49.4
     1130            1259       0   0.036  0.055    108     1.542           0.0       110.0       110.0      16.0      24.7
     1131            1219       0   0.013  0.039    312     3.084           0.0       100.0       100.0      20.7      64.0
     1132            1265       0   0.001  0.060    152     1.917          39.7        80.0       119.7      16.0      30.7
     1133            1276       0   0.000  0.027    192     1.682          80.0        40.0       120.0      22.6      38.1
     1134            1198       0   0.033  0.040    192     1.189           0.0       110.0       110.0      22.6      19.0
     1135            1292       0   0.002  0.061     60     2.594          10.0       150.0       140.0      17.4      45.3
     1136            1223       0   0.004  0.015     76     4.000           0.0        80.0        80.0      16.0      64.0
     1137            1214       0   0.000  0.009    120     5.657          90.0       160.0        70.0      19.0     107.6
     1138            1298       0   0.040  0.062     72     1.542           0.0        80.0        80.0      17.4      26.9
     1139            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1140            1193       0   0.000  0.002    108     6.727          20.4       120.0        99.6      17.4     117.4
     1141            1235       0   0.001  0.049    188     1.414          60.0        50.0       110.0      26.9      38.1
     1142            1239       0   0.006  0.033    120     5.657           0.0        80.0        80.0      17.4      98.7
     1143            1251       0   0.000  0.038     56     1.834          59.3       129.3        70.0      16.0      29.3
     1144            1335       0   0.003  0.125     88     1.000          46.4        83.6       130.0      20.7      20.7
     1145            1254       0   0.000  0.013     48     3.364          40.0       140.0       100.0      16.0      53.8
     1146            1193       0   0.000  0.002     88     7.336          50.0       150.0       100.0      16.0     117.4
     1147            1311       0   0.011  0.019     48     1.755           0.0       130.0       130.0      19.9      34.9
     1148            1193       0   0.000  0.002     96     4.757           0.0        90.0        90.0      19.0      90.5
     1149            1226       0   0.043  0.058    112     1.353           0.0       110.0       110.0      24.7      18.2
     1150            1258       1   0.012  0.092    288     1.189           5.4       130.0       124.6      24.7      20.7
     1151            1221       0   0.000  0.018     92     6.169          40.0        30.0        70.0      19.0     117.4
     1152            1243       0   0.000  0.022     92     4.000          70.0       170.0       100.0      17.4      69.8
     1153            1281       0   0.002  0.180    212     1.091          73.4        70.0       143.4      19.0      20.7
     1154            1205       0   0.000  0.001     44     5.657          20.0        60.0        80.0      16.0      90.5
     1155            1204       1   0.009  0.109   1196     1.189           8.9        60.0        68.9      90.5      76.1
     1156            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1157            1234       0   0.000  0.020     56     2.181          60.0       150.0        90.0      16.0      34.9
     1158            1262       0   0.001  0.092    188     1.000          70.0         0.0       110.0      26.9      26.9
     1159            1309       0   0.001  0.040     60     2.181          28.0        52.0        80.0      20.7      45.3
     1160            1226       0   0.000  0.020     84     3.364          50.0        50.0       100.0      76.1      22.6
     1161            1314       1   0.083  0.083    120     1.000           0.0       100.0       100.0      32.0      32.0
     1162            1239       0   0.000  0.022     80     5.657          10.0        90.0        80.0      17.4      98.7
     1163            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1164            1340       0   0.002  0.115     68     1.000          50.0       140.0        90.0      16.0      16.0
     1165            1310       1   0.008  0.093    328     1.091          10.0       120.0       110.0      45.3      41.5
     1166            1342       0   0.001  0.148     48     3.364          70.0        50.0       120.0      16.0      53.8
     1167            1349       1   0.088  0.088    112     1.000           0.0        80.0        80.0      45.3      45.3
     1168            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1169            1207       0   0.021  0.032    200     1.542           0.0       120.0       120.0      58.7      38.1
     1170            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1171            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1172            1277       0   0.003  0.112     96     2.000          20.0        70.0        50.0      19.0      38.1
     1173            1221       0   0.000  0.009     48     7.336          20.0        50.0        70.0      16.0     117.4
     1174            1224       0   0.002  0.055     64     1.000          27.8       150.0       122.2      16.0      16.0
     1175            1265       0   0.012  0.021     52     1.682           0.0       110.0       110.0      16.0      26.9
     1176            1239       0   0.000  0.002      8     6.169          60.0        20.0        80.0      16.0      98.7
     1177            1247       0   0.000  0.023     36     2.000          30.0       140.0       110.0      16.0      32.0
     1178            1258       0   0.000  0.015     44     1.542          40.0       170.0       130.0      16.0      24.7
     1179            1262       0   0.001  0.110    224     1.189          75.0         5.0       110.0      32.0      26.9
     1180            1241       0   0.004  0.023    100     5.657           0.0        80.0        80.0      16.0      90.5
     1181            1304       0   0.000  0.028     40     2.000          30.0        70.0       100.0      16.0      32.0
     1182            1313       0   0.001  0.066    120     1.834          57.4        61.6       119.0      20.7      38.1
     1183            1239       0   0.000  0.023     84     4.757          20.0       100.0        80.0      20.7      98.7
     1184            1270       0   0.004  0.004     12     1.000           0.0       100.0       100.0      20.7      20.7
     1185            1302       0   0.003  0.007     12     2.000           0.0       130.0       130.0      19.0      38.1
     1186            1277       0   0.024  0.031     28     1.297           0.0        50.0        50.0      29.3      38.1
     1187            1218       0   0.000  0.014     84     2.594          10.0        70.0        60.0      17.4      45.3
     1188            1197       0   0.006  0.096    244     1.542          10.0       130.0       140.0      34.9      22.6
     1189            1193       0   0.000  0.001     56     6.727          30.0       130.0       100.0      17.4     117.4
     1190            1329       0   0.001  0.126     52     3.364          40.0       120.0        80.0      17.4      58.7
     1191            1258       1   0.017  0.075    252     1.189           2.7       130.0       127.3      26.9      22.6
     1192            1221       0   0.000  0.006     32     7.336          10.0        60.0        70.0      16.0     117.4
     1193            1338       0   0.001  0.039     28     2.828          10.0       120.0       110.0      16.0      45.3
     1194            1203       0   0.000  0.027    192     2.828          30.0       120.0        90.0      19.0      53.8
     1195            1341       0   0.000  0.037     52     2.000          60.0        40.0       100.0      16.0      32.0
     1196            1234       0   0.000  0.034     96     1.414          57.9       140.0        82.1      24.7      34.9
     1197            1272       0   0.000  0.073     68     4.757          30.0        90.0        60.0      17.4      83.0
     1198            1274       0   0.000  0.049     64     5.187          30.0       130.0       100.0      16.0      83.0
     1199            1205       0   0.000  0.001     44     5.657           0.0        80.0        80.0      16.0      90.5
     1200            1193       0   0.000  0.001     32     5.657          30.0        60.0        90.0      16.0      90.5
     1201            1228       0   0.000  0.007     28     4.362          30.0        10.0       160.0      16.0      69.8
     1202            1254       0   0.001  0.018     80     1.834          10.0       110.0       100.0      98.7      53.8
     1203            1205       0   0.000  0.002     56     5.187           0.0        80.0        80.0      17.4      90.5
     1204            1251       0   0.002  0.114    176     1.414          36.6       110.0        73.4      20.7      29.3
     1205            1310       0   0.004  0.010     36     2.594           0.0       110.0       110.0      16.0      41.5
     1206            1195       0   0.000  0.009    296     2.594          50.0        50.0       100.0      41.5     107.6
     1207            1241       0   0.007  0.030    128     4.000           0.0        80.0        80.0      22.6      90.5
     1208            1271       0   0.001  0.064     92     1.091          86.5        50.0       143.5      19.0      20.7
     1209            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1210            1306       0   0.001  0.036     52     2.378          26.9       120.0        93.1      16.0      38.1
     1211            1311       0   0.000  0.011     28     2.181          20.0       150.0       130.0      16.0      34.9
     1212            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1213            1214       1   0.009  0.103   1408     1.091          10.0        60.0        70.0     117.4     107.6
     1214            1236       0   0.022  0.040    196     1.834           0.0        90.0        90.0      26.9      49.4
     1215            1256       0   0.000  0.014     40     4.362          10.0       110.0       120.0      16.0      69.8
     1216            1219       0   0.001  0.004     36     4.000           0.0       100.0       100.0      16.0      64.0
     1217            1214       1   0.005  0.056    768     1.000          10.0        80.0        70.0     107.6     107.6
     1218            1246       0   0.000  0.048     40     1.542          70.0        10.0       120.0      16.0      24.7
     1219            1272       0   0.003  0.075     88     1.189          20.0        80.0        60.0      98.7      83.0
     1220            1272       0   0.000  0.043     40     5.187          30.0        90.0        60.0      16.0      83.0
     1221            1239       0   0.001  0.063    228     3.364          20.5        59.5        80.0      29.3      98.7
     1222            1228       0   0.000  0.019     76     2.828          80.0        70.0       150.0      17.4      49.4
     1223            1241       0   0.002  0.010     44     5.657           0.0        80.0        80.0      16.0      90.5
     1224            1193       0   0.000  0.003    160     5.187          50.0       160.0       110.0      22.6     117.4
     1225            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1226            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1227            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1228            1205       0   0.000  0.001     32     5.657          10.0        90.0        80.0      16.0      90.5
     1229            1276       0   0.000  0.025    176     1.091          70.0        50.0       120.0      41.5      38.1
     1230            1236       0   0.002  0.005     24     3.084           0.0        90.0        90.0      16.0      49.4
     1231            1218       0   0.006  0.040    244     1.091           4.8        70.0        65.2      41.5      45.3
     1232            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1233            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1234            1341       0   0.014  0.025     36     1.834           0.0       100.0       100.0      17.4      32.0
     1235            1193       0   0.000  0.002    104     4.757          60.0       160.0       100.0      24.7     117.4
     1236            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1237            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1238            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1239            1205       0   0.000  0.002     76     5.187           0.0        80.0        80.0      17.4      90.5
     1240            1271       0   0.000  0.017     24     1.297          30.0       170.0       140.0      16.0      20.7
     1241            1349       0   0.008  0.243    232     1.000          30.0        50.0        80.0      45.3      45.3
     1242            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1243            1203       0   0.000  0.008     56     3.364          70.0       160.0        90.0      16.0      53.8
     1244            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1245            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1246            1353       0   0.004  0.065     28     1.414          10.0        90.0        80.0      16.0      22.6
     1247            1206       0   0.000  0.007     36     2.828          20.0       130.0       110.0      16.0      45.3
     1248            1218       0   0.001  0.022    132     1.834           9.7        70.0        60.3      24.7      45.3
     1249            1194       0   0.000  0.002     20     3.364          90.0       170.0        80.0      16.0      53.8
     1250            1256       0   0.000  0.063    184     4.000          80.0        40.0       120.0      17.4      69.8
     1251            1201       0   0.000  0.000      4     2.181           0.0       100.0       100.0      17.4      38.1
     1252            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1253            1246       0   0.001  0.071     60     1.542          60.0         0.0       120.0      16.0      24.7
     1254            1335       1   0.028  0.127     72     1.189           2.8       130.0       132.8      17.4      20.7
     1255            1329       0   0.001  0.120     64     1.682          70.0        10.0        80.0      34.9      58.7
     1256            1298       0   0.018  0.030     32     1.682           0.0        80.0        80.0      16.0      26.9
     1257            1235       0   0.000  0.038    144     1.682          50.0       160.0       110.0      22.6      38.1
     1258            1243       0   0.000  0.010     40     4.362          80.0        20.0       100.0      16.0      69.8
     1259            1300       0   0.002  0.110    292     1.414          40.0        90.0       130.0      29.3      41.5
     1260            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1261            1353       1   0.126  0.150     64     1.189           0.0        80.0        80.0      19.0      22.6
     1262            1313       0   0.000  0.018     32     2.378          30.0        90.0       120.0      16.0      38.1
     1263            1203       0   0.000  0.006     40     3.084          20.0        70.0        90.0      16.0      49.4
     1264            1303       0   0.004  0.124    156     1.682          20.0       130.0       110.0      19.0      32.0
     1265            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1266            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1267            1329       0   0.001  0.113     48     2.828          30.0        50.0        80.0      20.7      58.7
     1268            1245       0   0.000  0.004      4     1.834          70.0         0.0       110.0      16.0      29.3
     1269            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1270            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1271            1193       0   0.000  0.001     32     4.757          90.0        10.0       100.0      24.7     117.4
     1272            1202       0   0.000  0.004     24     2.181          60.0       160.0       100.0      16.0      34.9
     1273            1246       0   0.006  0.090     76     1.297          11.6       110.0       121.6      19.0      24.7
     1274            1194       0   0.000  0.001      8     3.364           0.0        80.0        80.0      16.0      53.8
     1275            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1276            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1277            1243       0   0.002  0.048    200     2.378          10.0       110.0       100.0      29.3      69.8
     1278            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
     1279            1234       0   0.000  0.009     24     1.834          90.0         0.0        90.0      19.0      34.9
     1280            1336       0   0.001  0.032     60     2.000          20.0       160.0         0.0      19.0      38.1
     1281            1294       0   0.003  0.228    148     1.297          50.0       130.0        80.0      45.3      58.7
     1282            1304       0   0.001  0.058     84     1.542          30.0        70.0       100.0      20.7      32.0
     1283            1344       0   0.000  0.013      8     1.297          60.0        90.0       150.0      41.5      53.8
     1284            1341       0   0.009  0.191    276     1.297          15.1        80.0        95.1      41.5      32.0
     1285            1282       0   0.000  0.048     68     4.757          50.0       100.0        50.0      16.0      76.1
     1286            1345       0   0.032  0.050     36     1.542           0.0       140.0       140.0      32.0      49.4
     1287            1258       0   0.000  0.009     28     1.414          81.2        40.0       138.8      16.0      22.6
     1288            1235       0   0.000  0.027    104     2.000          90.0        20.0       110.0      19.0      38.1
     1289            1265       0   0.002  0.088    224     1.091          50.7        60.0       110.7      24.7      26.9
     1290            1259       0   0.003  0.041     76     1.414          10.0       100.0       110.0      17.4      24.7
     1291            1288       0   0.000  0.070     48     4.000          70.0         0.0       110.0      16.0      64.0
     1292            1297       0   0.009  0.179    236     1.834          10.0        60.0        70.0      29.3      53.8
     1293            1228       0   0.001  0.110    440     1.297          64.9        90.0       154.9      41.5      53.8
     1294            1336       0   0.001  0.019     36     2.378           4.4        10.0         5.6      17.4      41.5
     1295            1234       0   0.000  0.009     24     2.181          60.0        30.0        90.0      16.0      34.9
     1296            1351       0   0.000  0.028     24     1.682          40.0        40.0        80.0      17.4      29.3
     1297            1241       0   0.006  0.028    120     4.362           0.0        80.0        80.0      20.7      90.5
     1298            1203       0   0.000  0.005     36     2.828          80.0       170.0        90.0      19.0      53.8
     1299            1294       0   0.007  0.579    368     1.414          60.0       140.0        80.0      41.5      58.7
     1300            1193       0   0.000  0.001     52     6.727          10.0        90.0       100.0      17.4     117.4
     1301            1193       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
